=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 552 canonicals"
Entities:
E1. courtgova.site
E165. a0322810.xsph.ru
E166. a0698262.xsph.ru
E167. ardeas.ru
E168. yi-gos.top
E169. github.com
E170. gmail.com
E171. fast-mail.site
E172. your-mail.press
E173. naffalno.site
E174. sendmail.website
E175. drive.google.com
E176. www.facebook.com
E177. www.dstruct.net
E178. www.michiganmastereltiempo.com
E179. www.symantec.com
E180. www.msftncsi.com
E181. up-dot.myftp.org
E182. www.portcheckers.com
E183. uadop.webflow.io
E184. aspx.io
E185. rresteraftin.com
E186. frge.io
E187. gofile.io
E188. hotmail.com
E189. iforma.es
E190. email.cz
E191. xcasinobonuses.net
E192. xcqef.ru
E193. dipteran.online
E194. graphiuma.online
E195. karunadana.org
E196. tools.nexcess.net
E197. getmod.host
E198. servehttp.com
E199. syncapp.host
E200. fex.net
E201. stormpredictor.host
E202. viewdns.net
E203. ddns.net
E204. t.co
E205. vinergil.com
E206. apokil.com
E207. westafrance.com
E208. verofes.com
E209. anniversarygiftsforcouples.com
E210. ereservices.com
E211. webhop.me
E212. timeandbright.com
E213. inter-webservices.com
E214. onthewifi.com
E215. noip.com
E216. store1.gofile.io
E217. axikok.com
E218. lonelyatthetop.com
E219. mygraphbook.com
E220. ua.aspx.io
E221. m-vz.webhop.me
E222. eo9p1d2bfmioiot.m.pipedream.net
E223. eoy7zvsvn6xfcmy.m.pipedream.net
E224. eoiw8lhjwuc3sh2.m.pipedream.net
E225. bounceme.net
E226. brunoboys.net
E227. advanced-ip-scanner.website
E228. product-reviews.website
E229. military-ukraine.online
E230. ip-api.com
E231. fluoxi.com
E232. advanced-ip-scanners.com
E233. online.ua
E234. privat24.ua-wallet.pw
E235. cryptsen7fo43rr6.onion.cab
E236. sardanal.online
E237. ukrainebayra.com
E238. onyangdol.site
E239. eo2mxtqmeqzafqi.m.pipedream.net
E240. servebeer.com
E241. servehalflife.com
E242. serveblog.net
E243. servegame.com
E244. combinedresidency.org
E245. telegram.org.security.ohsxy.com
E246. erinekenney.com
E247. europadonnaireland.org
E248. myftp.org
E249. freedynamicdns.org
E250. hardingtwominuterule.com
E251. hopto.org
E252. admis.club
E253. admukr.club
E254. posish.club
E255. wicksl.ru
E256. arentuk.com
E257. sm.ukrtel.net
E258. dcshost.net
E259. borizhog.com
E260. easternexecutiveclub.com
E261. blinkij.com
E262. bugiplaysec.com
E263. granitecsinks.ca
E264. get.adobe.com.aspx.io
E265. winchconstruction.com
E266. blopik.com
E267. www.dropbox.com
E268. dnslookup.seowebchecker.com
E269. motocheck.in
E270. advanced-ip-scaner.com
E271. servecounterstrike.com
E272. integramultimedia.com.mx
E273. britxec.com
E274. rivertimad.com
E275. tinyurl.com
E276. 109x194x3x7.static-customer.bryansk.ertelecom.ru
E277. 192.198.87.130
E278. 67.199.248.10
E279. 67.199.248.11
E280. up-lnk.myftp.org
E281. a0656203.xsph.ru
E282. billyhot.ru
E283. shapurt.ru
E284. netbin.host
E285. 185.193.38.78
E286. ipv6-wpnc.net
E287. a0671524.xsph.ru
E288. panelunregistertle-348.frge.io
E289. ns.ns2-dns.com
E290. skreatortemp.site
E291. a0667987.xsph.ru
E292. d-upl.ddns.net
E293. ns2-dns.com
E294. evil.server.com
E295. milotraf.ru
E296. zbignef.com
E297. qkcew.ru
E298. ganara.ru
E299. advanced-ip-scanner.click
E300. lnasfe.ru
E301. advanced-ip-scaner.com.vuxuancuong.com
E302. programasparapc.net
E303. ddnsking.com
E304. ftp.thefoodplace.net
E305. plexbd.net
E306. sytes.net
E307. ns.ns3-dns.com
E308. alt-2cdn.net
E309. ln-upl.ddns.net
E310. cdn.jsdelivr.net
E311. wpc-v0cdn.org
E312. rbadm.top
E313. topadm.top
E314. fernandoherrera.me
E315. dyndns.com
E316. t.me
E317. nirsoft.me
E318. myftp.biz
E319. freedynamicdns.net
E320. cloudflare-dns.com
E321. azimurs.com
E322. zambeziz.com
E323. wi-opros.top
E324. aff-opros.top
E325. igshop.net
E326. store8.gofile.io
E327. store3.gofile.io
E328. lnk-upload.dodortar.ru
E329. rncsq.ru
E330. rmssrv3.ru
E331. rmssrv4.ru
E332. xsph.ru
E333. rmssrv2.ru
E334. nx0.ru
E335. nod-update.it
E336. benokij.com
E337. myddns.me
E338. vuxuancuong.com
E339. single-office.ddns.net
E340. ns3-dns.com
E341. aluaadin.com
E342. cryptsen7fo43rr6.onion.to
E343. cryptsen7fo43rr6.onion
E344. lightnogu5owjjllyo4tj2sfos6fchnmcidlgo6c7e6fz2hgryhfhoyd.onion
E345. arhiv.ua-cip.org
E346. ocspdep.com
E347. dezword.com
E348. shormanz.com
E349. app.any.run
Mentions:
M1. "courtgova.online" (Domain) — options: E1, E2, E3, E4
M2. "courtgova.site" (Domain) — options: E10, E2, E11, E12
M3. "courtbox.online" (Domain) — options: E10, E3, E1, E5
M4. "109x194x3x7.static-customer.bryansk.ertelecom.ru" (Domain) — options: E18, E19, E20, E21
M5. "districoperav.icu" (Domain) — options: E7, E27, E28, E29
M6. "center-gos.top" (Domain) — options: E35, E36, E37, E38
M7. "cerv-gos.top" (Domain) — options: E36, E35, E44, E45
M8. "uatax-compens.xyz" (Domain) — options: E30, E49, E50, E51
M9. "nais-gov.com" (Domain) — options: E15, E57, E38, E58
M10. "ua-compensation.top" (Domain) — options: E62, E55, E56, E63
M11. "ua-taxes-compens.xyz" (Domain) — options: E55, E7, E30, E52
M12. "myua-compensations.xyz" (Domain) — options: E55, E64, E68, E69
M13. "gov.ua" (Domain) — options: E71, E72, E73, E74
M14. "off.ukr-compens.xyz" (Domain) — options: E52, E54, E55, E7
M15. "uatax-compenses.xyz" (Domain) — options: E7, E51, E49, E50
M16. "uam-compensation.xyz" (Domain) — options: E64, E49, E67, E55
M17. "tense-gos.top" (Domain) — options: E35, E36, E45, E83
M18. "ev-gos.top" (Domain) — options: E35, E37, E86, E42
M19. "brand-gos.top" (Domain) — options: E35, E37, E48, E45
M20. "ua-compensations.xyz" (Domain) — options: E64, E66, E68, E50
M21. "uacompensation.xyz" (Domain) — options: E55, E82, E56, E70
M22. "nais-gov.org" (Domain) — options: E12, E57, E88, E38
M23. "telecomds.online" (Domain) — options: E29, E89, E3, E8
M24. "coinerpay.top" (Domain) — options: E82, E91, E92, E54
M25. "great-surveys.top" (Domain) — options: E68, E97, E98, E92
M26. "oceriesfornot.top" (Domain) — options: E102, E92, E103, E104
M27. "ew-gos.top" (Domain) — options: E35, E37, E44, E106
M28. "pro-gos.top" (Domain) — options: E37, E107, E45, E36
M29. "ec-compensation.xyz" (Domain) — options: E56, E49, E55, E64
M30. "tax-compensation.xyz" (Domain) — options: E51, E56, E67, E7
M31. "peer-gos.top" (Domain) — options: E35, E45, E36, E42
M32. "uz-gos.top" (Domain) — options: E35, E36, E48, E45
M33. "gov-ua.info" (Domain) — options: E61, E109, E110, E76
M34. "ceronamtinclube.icu" (Domain) — options: E4, E112, E28, E113
M35. "rea-gos.top" (Domain) — options: E35, E36, E44, E116
M36. "ws-gos.top" (Domain) — options: E35, E37, E117, E38
M37. "survefuz.com" (Domain) — options: E118, E119, E120, E113
M38. "8003659902.site" (Domain) — options: E89, E103, E11, E13
M39. "pay.ukr-compens.xyz" (Domain) — options: E82, E52, E53, E7
M40. "lnk.ukr-compens.xyz" (Domain) — options: E53, E54, E55, E7
M41. "tax-compenses.xyz" (Domain) — options: E49, E30, E7, E63
M42. "accept-pay.top" (Domain) — options: E54, E125, E82, E42
M43. "privat24.ua-wallet.pw" (Domain) — options: E50, E127, E128, E129
M44. "for-gos.top" (Domain) — options: E35, E36, E106, E43
M45. "helpzzfound.site" (Domain) — options: E132, E11, E133, E53
M46. "compensationukr.com" (Domain) — options: E65, E120, E68, E69
M47. "wm-gos.top" (Domain) — options: E35, E37, E87, E48
M48. "ua-compens.top" (Domain) — options: E63, E50, E68, E55
M49. "co-uah.top" (Domain) — options: E63, E62, E136, E68
M50. "project3.top" (Domain) — options: E35, E138, E92, E103
M51. "jel-gos.top" (Domain) — options: E35, E36, E44, E45
M52. "euro24dopomoga0.yolasite.com" (Domain) — options: E140, E133, E141, E23
M53. "ritionalvalueon.top" (Domain) — options: E113, E92, E68, E29
M54. "ais-gos.top" (Domain) — options: E36, E35, E45, E37
M55. "skreatortemp.site" (Domain) — options: E29, E11, E148, E47
M56. "site-1.work" (Domain) — options: E14, E11, E150, E16
M57. "bow-gos.top" (Domain) — options: E35, E36, E86, E45
M58. "eumr.site" (Domain) — options: E56, E11, E153, E53
M59. "golgba.com" (Domain) — options: E1, E154, E61, E120
M60. "wers-gos.top" (Domain) — options: E35, E36, E42, E87
M61. "co-opros.top" (Domain) — options: E35, E157, E101, E158
M62. "project2.top" (Domain) — options: E35, E160, E92, E103
M63. "jevejosader.top" (Domain) — options: E29, E44, E162, E92
M64. "reteredelete.top" (Domain) — options: E47, E92, E100, E103
M65. "chis-gos.top" (Domain) — options: E35, E38, E45, E37
M66. "co87972.tmweb.ru" (Domain) — options: E22, E21, E32, E165
M67. "ye-gos.top" (Domain) — options: E35, E36, E168, E39
M68. "gobits3.com" (Domain) — options: E35, E169, E124, E120
M69. "mail-box.site" (Domain) — options: E171, E172, E77, E57
M70. "www.dropbox.com" (Domain) — options: E175, E176, E177, E16
M71. "korrespondentnet.webflow.io" (Domain) — options: E183, E143, E184, E185
M72. "your-mail.press" (Domain) — options: E16, E171, E188, E170
M73. "xbeta.online" (Domain) — options: E191, E6, E5, E3
M74. "sardanal.online" (Domain) — options: E173, E6, E9, E3
M75. "netbin.host" (Domain) — options: E196, E163, E197, E198
M76. "tinyurl.com" (Domain) — options: E204, E150, E170, E120
M77. "webknives.com" (Domain) — options: E207, E208, E209, E120
M78. "notfiled.com" (Domain) — options: E102, E187, E120, E214
M79. "mygraphbook.com" (Domain) — options: E194, E176, E120, E209
M80. "graphiuma.online" (Domain) — options: E219, E5, E9, E3
M81. "uadop.webflow.io" (Domain) — options: E56, E17, E133, E184
M82. "eo2mxtqmeqzafqi.m.pipedream.net" (Domain) — options: E222, E223, E224, E89
M83. "sendmail.website" (Domain) — options: E16, E171, E227, E228
M84. "melitaeas.online" (Domain) — options: E29, E20, E229, E6
M85. "onthewifi.com" (Domain) — options: E209, E120, E230, E218
M86. "wasabiwallet.online" (Domain) — options: E7, E6, E9, E3
M87. "military-ukraine.online" (Domain) — options: E111, E58, E3, E237
M88. "fast-mail.site" (Domain) — options: E16, E172, E174, E77
M89. "eo9p1d2bfmioiot.m.pipedream.net" (Domain) — options: E239, E223, E224, E89
M90. "servehttp.com" (Domain) — options: E119, E120, E124, E240
M91. "economiquity.org" (Domain) — options: E244, E245, E246, E247
M92. "winuvinnosluk.club" (Domain) — options: E47, E252, E103, E253
M93. "smm2021.net" (Domain) — options: E149, E225, E257, E165
M94. "product-reviews.website" (Domain) — options: E209, E174, E144, E1
M95. "britxec.com" (Domain) — options: E212, E259, E179, E120
M96. "floorfix.com.au" (Domain) — options: E263, E19, E209, E231
M97. "compensation-ukr.com" (Domain) — options: E143, E80, E68, E69
M98. "eoiw8lhjwuc3sh2.m.pipedream.net" (Domain) — options: E239, E222, E223, E89
M99. "www.portcheckers.com" (Domain) — options: E232, E267, E268, E176
M100. "timeandbright.com" (Domain) — options: E209, E120, E272, E149
M101. "185.193.38.78" (Domain) — options: E276, E277, E11, E278
M102. "s8.h.mchost.ru" (Domain) — options: E166, E282, E258, E21
M103. "67.199.248.10" (Domain) — options: E279, E276, E277, E280
M104. "67.199.248.11" (Domain) — options: E278, E276, E285, E277
M105. "surname192.temp.swtest.ru" (Domain) — options: E149, E22, E290, E21
M106. "192.198.87.130" (Domain) — options: E278, E285, E279, E148
M107. "dnslookup.seowebchecker.com" (Domain) — options: E202, E182, E120, E293
M108. "xcqef.ru" (Domain) — options: E22, E21, E295, E26
M109. "varanasiclick.ru" (Domain) — options: E192, E21, E298, E22
M110. "advanced-ip-scaner.com" (Domain) — options: E232, E301, E227, E153
M111. "advanced-ip-scanner.site" (Domain) — options: E270, E232, E227, E299
M112. "tools.nexcess.net" (Domain) — options: E268, E225, E203, E304
M113. "eoy7zvsvn6xfcmy.m.pipedream.net" (Domain) — options: E239, E222, E224, E175
M114. "mx-out-14.default-host.net" (Domain) — options: E289, E292, E258, E272
M115. "alt-2cdn.net" (Domain) — options: E151, E305, E310, E225
M116. "admru.top" (Domain) — options: E94, E96, E161, E29
M117. "myddns.me" (Domain) — options: E203, E314, E248, E315
M118. "icanhazip.com" (Domain) — options: E320, E230, E215, E120
M119. "pre-opros.top" (Domain) — options: E141, E35, E139, E93
M120. "ipv6-wpnc.net" (Domain) — options: E311, E202, E302, E225
M121. "store1.gofile.io" (Domain) — options: E326, E327, E187, E175
M122. "advanced-ip-scanner.website" (Domain) — options: E270, E232, E153, E299
M123. "rmssrv2.ru" (Domain) — options: E329, E330, E21, E149
M124. "rmssrv4.ru" (Domain) — options: E329, E333, E21, E330
M125. "advanced-ip-scanner.click" (Domain) — options: E270, E232, E153, E227
M126. "ddnsking.com" (Domain) — options: E203, E336, E120, E337
M127. "advanced-ip-scanners.com" (Domain) — options: E270, E153, E227, E299
M128. "cloudflare-dns.com" (Domain) — options: E268, E293, E340, E289
M129. "rmssrv3.ru" (Domain) — options: E329, E149, E333, E21
M130. "zuh3vcyskd4gipkm.onion" (Domain) — options: E342, E343, E235, E344
M131. "cdn.discordapp.com" (Domain) — options: E175, E308, E347, E310

=== RESPONSE (61.4s, in 10443 / out 9352 tok, stop) ===
