=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 1264 canonicals"
Entities:
E1. ukrainebayra.com
E452. www.ssl2.in
E453. www.msftncsi.com
E454. webhook.site
E455. servehalflife.com
E456. dishsouq.com
E457. raw.githubusercontent.com
E458. easternexecutiveclub.com
E459. www.catalog.update.microsoft.com
E460. docs.microsoft.com
E461. serveminecraft.net
E462. portal.msrc.microsoft.com
E463. social.technet.microsoft.com
E464. mlcrosoft.rf.gd
E465. verofes.com
E466. webk-telegram.sbs
E467. webk-telegram.icu
E468. ns2-dns.com
E469. ns3-dns.com
E470. myvnc.com
E471. hopentools.ru
E472. ssl1.site
E473. courtgova.site
E474. premiumjeck.site [aka pomoshnikrbx.site]
E475. ssl2.site
E476. onyangdol.site
E477. steycools.pw
E478. mil.ua.aspx.io
E479. gov.mil.ua.aspx.io
E480. get.adobe.com.aspx.io [aka www.get.adobe.com.aspx.io]
E481. internetcygane.ru
E482. inter-webservices.com
E483. int-ukr.net
E484. hsts.online
E485. telegram.org-a0dm91dk31i.cloue.link
E486. grabify.link
E487. 1833.site
E488. ssl3.site
E489. 8003659902.site
E490. shormanz.com
E491. cs1.wpc-v0cdn.org
E492. prostosmeritesya.ru
E493. www.virustotal.com [aka virustotal.com]
Mentions:
M1. "i-like-hokku.co.ua" (Domain) — options: E1, E2, E3, E4
M2. "the-new-age.co.ua" (Domain) — options: E1, E3, E10, E5
M3. "yeah-biches.kyiv.ua" (Domain) — options: E1, E13, E8, E14
M4. "biches-yeah.co.ua" (Domain) — options: E1, E13, E19, E5
M5. "filebin.net" (Domain) — options: E21, E22, E23, E24
M6. "mayak.dp.ua" (Domain) — options: E1, E14, E17, E30
M7. "ukrainebayra.com" (Domain) — options: E6, E33, E34, E11
M8. "autodoka.com.ua" (Domain) — options: E1, E39, E13, E40
M9. "online.ua" (Domain) — options: E37, E14, E44, E45
M10. "marmaris.com.ua" (Domain) — options: E1, E4, E39, E13
M11. "aten.ua" (Domain) — options: E17, E32, E1, E49
M12. "meta.ua" (Domain) — options: E17, E1, E32, E51
M13. "pbank.co.ua" (Domain) — options: E20, E3, E14, E8
M14. "ukrainianworldcongress.info" (Domain) — options: E55, E1, E56, E57
M15. "mill.co.ua" (Domain) — options: E6, E5, E17, E30
M16. "www.adelaida.ua" (Domain) — options: E1, E61, E62, E13
M17. "military-ukraine.online" (Domain) — options: E6, E1, E66, E67
M18. "dsns.com.ua" (Domain) — options: E14, E54, E4, E40
M19. "atl.ua" (Domain) — options: E1, E17, E16, E4
M20. "arentuk.com" (Domain) — options: E77, E38, E43, E33
M21. "ukr.net" (Domain) — options: E72, E82, E83, E84
M22. "zarabovannyok.eu" (Domain) — options: E90, E91, E92, E93
M23. "ukrainecenter.yolasite.com" (Domain) — options: E6, E99, E100, E1
M24. "gov.ua" (Domain) — options: E46, E60, E20, E103
M25. "krasavchikoleg.net" (Domain) — options: E105, E97, E23, E106
M26. "hofsteder.ru" (Domain) — options: E97, E94, E109, E110
M27. "gov-ua.info" (Domain) — options: E46, E15, E114, E115
M28. "uabayrakua.com" (Domain) — options: E117, E33, E1, E35
M29. "ukrainianworldcongress.org" (Domain) — options: E11, E1, E122, E123
M30. "benokij.com" (Domain) — options: E127, E117, E33, E121
M31. "yi-gos.top" (Domain) — options: E129, E130, E131, E132
M32. "zaikaopentra.com.ug" (Domain) — options: E34, E90, E138, E139
M33. "kilomunara.com" (Domain) — options: E90, E78, E33, E142
M34. "nikotod.ru" (Domain) — options: E144, E105, E145, E146
M35. "toloka.to" (Domain) — options: E149, E150, E151, E111
M36. "axikok.com" (Domain) — options: E117, E154, E43, E33
M37. "jokoloret.ru" (Domain) — options: E97, E148, E109, E158
M38. "compensation-ukr.com" (Domain) — options: E161, E162, E163, E164
M39. "hawksi.ru" (Domain) — options: E108, E97, E170, E109
M40. "akaluij.com" (Domain) — options: E175, E38, E127, E33
M41. "privat24.ua-wallet.pw" (Domain) — options: E5, E179, E180, E181
M42. "agrikoz.com" (Domain) — options: E38, E175, E155, E33
M43. "detroito.ru" (Domain) — options: E97, E158, E189, E94
M44. "ye-gos.top" (Domain) — options: E129, E130, E191, E192
M45. "shikjil.com" (Domain) — options: E128, E195, E33, E175
M46. "tiloraso.ru" (Domain) — options: E144, E105, E145, E199
M47. "kopratiso.ru" (Domain) — options: E158, E201, E199, E109
M48. "mitraseo.hol.es" (Domain) — options: E202, E203, E204, E205
M49. "gondurasonline.ug" (Domain) — options: E119, E31, E209, E210
M50. "olei.ro" (Domain) — options: E214, E158, E170, E215
M51. "iloveua.ir" (Domain) — options: E219, E220, E60, E221
M52. "napropertyhub.eu" (Domain) — options: E224, E220, E92, E225
M53. "civh.ru" (Domain) — options: E174, E229, E109, E91
M54. "vljsport.eu.com" (Domain) — options: E232, E233, E234, E92
M55. "kurapat.ru" (Domain) — options: E97, E158, E51, E238
M56. "new-tech-savvy.com" (Domain) — options: E240, E241, E242, E243
M57. "baidencult.com" (Domain) — options: E248, E33, E249, E90
M58. "azartnyjboy.com" (Domain) — options: E188, E90, E33, E253
M59. "telegrad.info" (Domain) — options: E59, E56, E256, E257
M60. "compensationukr.com" (Domain) — options: E260, E33, E163, E164
M61. "apeduze.com" (Domain) — options: E128, E155, E261, E33
M62. "hexactor.com" (Domain) — options: E49, E264, E141, E33
M63. "dogiraftig.com" (Domain) — options: E268, E269, E270, E33
M64. "zalamafiapopcultur.eu" (Domain) — options: E252, E78, E121, E92
M65. "mail.kzp.bg" (Domain) — options: E274, E30, E275, E17
M66. "yandex.ru" (Domain) — options: E94, E158, E280, E109
M67. "compensations-ukrain.bar" (Domain) — options: E260, E281, E161, E282
M68. "bubenci.ru" (Domain) — options: E158, E94, E109, E170
M69. "qkcew.ru" (Domain) — options: E171, E94, E109, E284
M70. "moyabelorussiya.by" (Domain) — options: E158, E286, E287, E97
M71. "ryomy.ru" (Domain) — options: E108, E109, E289, E49
M72. "tg.cyou" (Domain) — options: E291, E292, E215, E171
M73. "vdsina.ru" (Domain) — options: E171, E108, E142, E109
M74. "unayt.ru" (Domain) — options: E158, E108, E297, E144
M75. "chis-gos.top" (Domain) — options: E129, E134, E132, E137
M76. "kilitro.ru" (Domain) — options: E94, E158, E302, E109
M77. "off.ukr-compens.xyz" (Domain) — options: E167, E163, E282, E304
M78. "erwini.ru" (Domain) — options: E158, E308, E309, E109
M79. "billyhot.ru" (Domain) — options: E302, E232, E109, E144
M80. "co-uah.top" (Domain) — options: E312, E130, E313, E314
M81. "qiwardos.ru" (Domain) — options: E94, E97, E318, E109
M82. "blopik.com" (Domain) — options: E127, E177, E320, E33
M83. "teiergam.com" (Domain) — options: E322, E33, E213, E323
M84. "tortunas.ru" (Domain) — options: E94, E230, E109, E271
M85. "coudzoom.ru" (Domain) — options: E97, E94, E109, E138
M86. "nejsemlama.cz" (Domain) — options: E274, E327, E328, E158
M87. "fishitor.ru" (Domain) — options: E144, E302, E141, E109
M88. "miecznet.com.pl" (Domain) — options: E331, E261, E332, E25
M89. "flayga.ru" (Domain) — options: E94, E158, E239, E336
M90. "golgba.com" (Domain) — options: E213, E337, E336, E33
M91. "netbin.host" (Domain) — options: E340, E341, E342, E266
M92. "fex.net" (Domain) — options: E25, E347, E107, E23
M93. "file.io" (Domain) — options: E340, E218, E350, E351
M94. "gofile.io" (Domain) — options: E340, E355, E356, E26
M95. "sytes.net" (Domain) — options: E346, E358, E23, E359
M96. "mockbin.org" (Domain) — options: E362, E363, E123, E340
M97. "winscp.net" (Domain) — options: E340, E346, E365, E23
M98. "dwservice.net" (Domain) — options: E346, E25, E367, E23
M99. "plexbd.net" (Domain) — options: E346, E24, E372, E23
M100. "myftp.biz" (Domain) — options: E374, E375, E351, E376
M101. "aneria.net" (Domain) — options: E347, E340, E380, E23
M102. "serveftp.com" (Domain) — options: E382, E33, E374, E383
M103. "myftp.org" (Domain) — options: E386, E378, E377, E351
M104. "ddns.net" (Domain) — options: E388, E370, E379, E389
M105. "programasparapc.net" (Domain) — options: E340, E23, E325, E393
M106. "bounceme.net" (Domain) — options: E395, E396, E397, E23
M107. "nas-files.firstcloudit.com" (Domain) — options: E400, E340, E42, E386
M108. "pastebin.com" (Domain) — options: E340, E38, E33, E351
M109. "downloadrezerves.ru" (Domain) — options: E340, E109, E405, E91
M110. "photobucket.com" (Domain) — options: E407, E244, E126, E33
M111. "bitbucket.org" (Domain) — options: E127, E409, E410, E123
M112. "nirsoft.me" (Domain) — options: E412, E334, E413, E414
M113. "freedynamicdns.net" (Domain) — options: E417, E346, E23, E418
M114. "dcshost.net" (Domain) — options: E346, E365, E311, E23
M115. "blinkij.com" (Domain) — options: E80, E177, E33, E117
M116. "serveblog.net" (Domain) — options: E382, E422, E423, E23
M117. "filetransrediremin.com" (Domain) — options: E340, E33, E397, E351
M118. "nafillimonilini.net" (Domain) — options: E78, E25, E23, E108
M119. "nx0.ru" (Domain) — options: E229, E280, E147, E109
M120. "cdn.jsdelivr.net" (Domain) — options: E429, E430, E431, E432
