=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 841 canonicals"
Entities:
E1. akaluij.com
E178. alegoomaster.com
E179. superboler.com
E180. marmaris.com.ua
E181. support-ukr.net
E182. upportteam.lingrevelat.com
E183. cloudlnk.org
E184. portal.nazk.org.ua
E185. combinedresidency.org
E186. nikotod.ru
E187. callsol.ru
E188. ipodromlan.ru
E189. zaliphone.com
E190. netbin.host
E191. stormpredictor.host
E192. billyhot.ru
E193. servequake.com
E194. rivertimad.com
E195. dyndns.com
E196. ns2-dns.com
E197. drimzis.com
E198. myvnc.com
E199. telecomds.online
E200. billiopa.com
E201. dezword.com
E202. kohhd.com
E203. tme-id.com
E204. nitikora.ru
E205. jokotras.ru
E206. tiloraso.ru
E207. potrakit.ru
E208. clipperso.ru
E209. omyce.ru
E210. hawksi.ru
E211. nafillimonilini.net
E212. detroito.ru
E213. enterwords.ru
E214. metanat.ru
E215. paparat.ru
E216. lover.printing82.detroito.ru
E217. motoristo.ru
E218. yandex.ru
E219. candidar.ru
E220. atlantar.ru
E221. telegram-mobile.ru
E222. telegram-wap.me
E223. advanced-ip-scanner.click
E224. telegram.uk.net
E225. telegram-wed.id
E226. varanasiclick.ru
E227. telegram.account.associates
E228. lnasfe.ru
E229. lolifans.ru
E230. prefer.jokotras.ru
E231. cisa.gov
E232. kurapat.ru
E233. milotraf.ru
E234. tarlit.ru
E235. a0322810.xsph.ru
E236. a0695487.xsph.ru
E237. a0656203.xsph.ru
E238. a0671524.xsph.ru
E239. a0667987.xsph.ru
E240. nx0.ru
E241. telegraom.me
E242. webk-telegram.icu
E243. teiegram1.me
E244. telegrad.info
E245. enlamentedeunasesor.com
E246. zbignef.com
E247. courtbox.online
E248. mockbin.org
E249. flayga.ru
E250. modeselling.com
E251. shapurt.ru
E252. redport80.ru
E253. ligaspace.ru
E254. id.court.gov.ua
E255. iqhost.ru
E256. golosdruga.ru
E257. dod-upload.dodortar.ru
E258. lnk-upload.dodortar.ru
E259. wicksl.ru
E260. rnbo.gov.ua
E261. bourns.space
E262. 8003659902.space
E263. pas-ukr.net
E264. om-ukr.net
E265. leonardis.ru
E266. kivanclardokum.com.tr
E267. co-opros.top
E268. rubidiumo.ru
E269. arelyevennot.top
E270. arminext.com
E271. motocheck.in
E272. gobits3.com
E273. teiergam.com
E274. proxylogon.com
E275. agrikoz.com
E276. answers.microsoft.com
E277. t.co
E278. tgeo.link
E279. e-wwg.com
E280. hmgo.pw
E281. tbwelo.ru
E282. your-mail.press
E283. domthr.xyz
E284. ukrainebayra.com
E285. ua.aspx.io
E286. gmail.com
E287. myftp.org
E288. hopto.org
E289. ndlestomak.top
E290. bt.toloka.to
E291. bt.toloka.tv
E292. cryptsen7fo43rr6.onion.to
E293. courtgova.online
E294. hopentools.site
E295. ertimadifa.com
E296. dnspod.com
E297. dis.gov.ua
E298. github.com
E299. districoperav.icu
E300. ceronamtinclube.icu
E301. diagnostic-resolver.com
E302. chubanomania.icu
E303. cs1.wpc-v0cdn.org
E304. ukrahelpforall.ucraft.site
E305. surname192.temp.swtest.ru
E306. sendmail.website
E307. product-reviews.website
E308. advanced-ip-scanner.website
E309. myftp.biz
E310. up-dot.myftp.org
E311. up-lnk.myftp.org
E312. serveftp.com
E313. ua-cip.org
E314. optica-rd.myftp.biz
E315. myddns.me
E316. teleqram.info
E317. ukrainianworldcongress.info
E318. viewdns.info
E319. gov-ua.info
E320. an-gos.top
E321. ye-gos.top
E322. alf-gos.top [aka alfa-gos.top]
E323. ais-gos.top
E324. ws-gos.top
E325. cerv-gos.top
E326. ginaengg.com
E327. rresteraftin.com
E328. giraffe-tour.ru
E329. vuonorganic.com
E330. shormanz.com
E331. hotmail.com
E332. fudupdate.com
E333. ec-compensation.xyz
E334. kesp.cl
E335. iforma.es
E336. ocspdep.com
E337. chinagrill.co
E338. cert.gov.ua
E339. gov.ua
E340. mail-gov-ua.frge.io
E341. president.gov.ua.administration.vakansiyi.administration.president.gov-ua.info
E342. bank.gov.ua
E343. sec-t.info
E344. t-me.io
E345. net.frge.io
E346. _.ukr.net.frge.io
E347. ukr.net.frge.io
E348. kitten-268.frge.io
E349. panelunregistertle-348.frge.io
E350. helpzzfound.site
E351. serveminecraft.net
E352. hardingtwominuterule.com
E353. verify-ukr.net
E354. sinergil.com
E355. vinergil.com
E356. login-ukr.net
E357. blinkij.com
E358. aluaadin.com
E359. benokij.com
E360. admru.top
E361. an-ukr.top
E362. jevejosader.top
E363. admukr.top
E364. reteredelete.top
E365. admus.top
E366. wers-gos.top
E367. topadm.top
E368. ev-gos.top
E369. ew-gos.top
E370. analyze.intezer.com
E371. servegame.com
E372. troadsecow.com
E373. ritionalvalueon.top
E374. gordon6.hopto.org
E375. teierqam.org
E376. telegram.org.t.me-cloud.link
E377. peer-gos.top
E378. jar-gos.top
E379. aspx.io
E380. frge.io
E381. i1t.me
E382. bubenci.ru
E383. fountainrate.com
E384. co-uah.top
E385. for-gos.top
E386. foundpomoshi.com
E387. edopomogaonline.yolasite.com
E388. advanced-ip-scanner.site
E389. goodlenuxilam.site
E390. raidforums.com
E391. euro24dopomoga0.yolasite.com
E392. oon24opros.yolasite.com
E393. ukrainecenter.yolasite.com
E394. oon24oprosy.yolasite.com
E395. aid.edopomoga.gov.ua
E396. cloudflare-dns.com
E397. advanced-ip-scaner.com
E398. thaibbqculver.com
E399. viewdns.net
E400. docs.microsoft.com
E401. softloadup.com
E402. freesitucionap.com
E403. ns3-dns.com
E404. bugiplaysec.com
E405. mail-ukr.net
E406. mail.gov.ua
E407. www.dstruct.net
E408. granitecsinks.ca
E409. ua-compensations.xyz
E410. winscp.net
E411. t.me
E412. servepics.com
E413. ticket.cyberpolice.gov.ua
E414. tronogram.com
E415. expeditionabroad.com
E416. premiumjeck.site
E417. ns1.modeselling.com
E418. webk-telegram.sbs
E419. m-vz.webhop.me
E420. zambeziz.com
E421. www.portcheckers.com
E422. yotsubasociety.website
E423. email.cz
E424. outlook.com
E425. mygraphbook.com
E426. notify-ukr.net
E427. files-ukr.net
E428. thestoreroomnsw.com.au
E429. winchconstruction.com
E430. get.adobe.com.aspx.io [aka www.get.adobe.com.aspx.io]
E431. ftp.ssttekstil.com [aka ssttekstil.com]
E432. advanced-ip-scaner.com.vuxuancuong.com
E433. hexactor.com
E434. ns1.lonejade.com
E435. lonelyatthetop.com
E436. toknowall.com
E437. delta-storages.com
E438. ghaniyu.com
E439. microjob.mn
E440. cve.mitre.org
E441. misp.cert.gov.ua
E442. mail.nais-gov.org [aka nais-gov.org]
E443. bul-opros.top
E444. top-opros.top
E445. afi-opros.top
E446. eti-opros.top
E447. wi-opros.top
E448. aff-opros.top
E449. cels-opros.top
E450. lthhc-zm.com
E451. britxec.com
E452. vtxhospital.com
E453. aon.at
E454. olei.ro
E455. igshop.net
E456. atl.ua
E457. arcor.de
E458. uacompensation.xyz
E459. ua-compenses.top
E460. telegram.org.security.ohsxy.com
E461. cck-ukr.net
E462. iol.pt
E463. pius-studio.at
E464. ao-opros.top
E465. ao3.hmgo.pw
E466. ipv6-wpnc.net
E467. sackmeister.de
E468. acc-ukr.net
E469. score-ukr.net
E470. aspe.ro
E471. big-uah.top
E472. uo-ukr.net
E473. bow-gos.top
E474. coinerpay.top
E475. dishsouq.com
E476. easternexecutiveclub.com
E477. carpetmarker.pw
E478. wm-gos.top
E479. privat24.ua-wallet.pw
E480. internetcygane.ru
E481. erinekenney.com
E482. podologaneri.it
E483. sytes.net
E484. a3-ukr.net
E485. ukr.net
E486. 1-ukr.net
E487. 00-l.ru
E488. rncsq.ru
E489. liverpulapp.ru
E490. scorpiones.online
E491. truffa.online
E492. melitaeas.online
E493. zakolibal.online
E494. confirm-agent.online
E495. chimeramarketplace24.online
E496. chimera-shop24.online
E497. nirsoft.me
E498. microsoft.com
E499. nowpropitup.com
E500. servemp3.com
E501. survefuz.com
E502. drive.google.com
E503. taximadridclass.com
E504. mill.co.ua
E505. cautionphenomenon.co.kr
E506. 7tt.me
E507. fernandoherrera.me
E508. ns2.modeselling.com
E509. mod-ukr.net
E510. smartideabusiness.com
E511. biengrandir37.com
E512. me-cloud.link
E513. telegram.org-a0dm91dk31i.cloue.link
E514. claud.in
E515. telegram.org-a0dk3dm91iu.tgeo.link
E516. blog.gocon.in
E517. ansaigon.com
E518. shodan.io
E519. icanhazip.com
E520. photobucket.com
E521. hofsteder.ru
E522. lingrevelat.com
E523. oceriesfornot.top
E524. security-check.telegram.org.ohsxy.com
E525. kmtacn.com
E526. pay.uacompensation.xyz
E527. next24.gg-pay.me
E528. accept-pay.top
E529. accounts.regs-ukr.net
E530. pay.ukr-compens.xyz
E531. servebeer.com
E532. supermarioprohozhdenie.ru
E533. mta-ukr.net
E534. criticalosl.tech
E535. edisk.ukr.net
E536. 0-ukr.net
E537. 2fa-ukr.net
E538. v-ukr.net
E539. eu-opros.top
E540. ui-opros.top
E541. datagroup.ddns.net
E542. ln-upl.ddns.net
E543. star-cz.ddns.net
E544. single-office.ddns.net
E545. fex.net
E546. pge-ukr.net
E547. alt-2cdn.net
E548. oncetrips.com
E549. 0-t.me
E550. 4-t.me
E551. awa-opros.top
E552. nabufixservice.name
E553. ser-ukr.net
E554. admukr.club
E555. admis.club
E556. posish.club
E557. badpdf.com
E558. xcqef.ru
E559. redirectme.net
E560. balkimotion.ru
E561. tridiuma.ru
E562. rmssrv3.ru
E563. jel-gos.top
E564. servehalflife.com
E565. cryptsen7fo43rr6.onion [aka cryptsen7fo43rr6.onion.cab]
E566. lightnogu5owjjllyo4tj2sfos6fchnmcidlgo6c7e6fz2hgryhfhoyd.onion
E567. wpc-v0cdn.org
E568. arhiv.ua-cip.org
E569. meteolink.host
E570. getmod.host
E571. syncapp.host
E572. mx-out-14.default-host.net
E573. whoer.net
E574. servecounterstrike.com
E575. gotdns.ch
E576. gangbang6.monster
E577. api.dev-com.sc
E578. advanced-ip-scanners.com
E579. serv1-ukr.net
E580. password-ukr.net
E581. tinyurl.com
E582. programasparapc.net
E583. texlidia.com
E584. ncscc.gov.ua
E585. dsszzi.gov.ua
E586. delta.mil.gov.ua.delta-storages.com
E587. ns2.fountainrate.com
E588. 1000020.xyz
E589. uatax-compens.xyz
E590. tax-compenses.xyz
Mentions:
M1. "alegoomaster.com" (Domain) — options: E1, E2, E3, E4
M2. "azartnyjboy.com" (Domain) — options: E10, E11, E3, E12
M3. "criticalosl.tech" (Domain) — options: E15, E16, E17, E18
M4. "droopily.eu" (Domain) — options: E24, E25, E26, E27
M5. "filterfullproperty.ru" (Domain) — options: E24, E32, E33, E34
M6. "freesitucionap.com" (Domain) — options: E39, E40, E3, E14
M7. "gondurasonline.ug" (Domain) — options: E44, E45, E46, E47
M8. "hopentools.site" (Domain) — options: E30, E53, E54, E55
M9. "humanitarydp.ug" (Domain) — options: E61, E48, E62, E37
M10. "infomalilopera.ru" (Domain) — options: E24, E66, E33, E67
M11. "jkghdj2993jdjjdjd.ru" (Domain) — options: E70, E33, E71, E72
M12. "jskgdhjkdfhjdkjhd844.ru" (Domain) — options: E75, E33, E76, E77
M13. "kismamabeforyougo.com" (Domain) — options: E44, E80, E28, E3
M14. "kissmafiabeforyoudied.eu" (Domain) — options: E83, E84, E85, E86
M15. "kjhgdj99fuller.ru" (Domain) — options: E61, E33, E90, E38
M16. "lamazone.site" (Domain) — options: E94, E62, E56, E60
M17. "maximprofile.net" (Domain) — options: E96, E97, E98, E99
M18. "nabufixservice.name" (Domain) — options: E105, E106, E94, E107
M19. "prostotaknet.net" (Domain) — options: E113, E96, E114, E115
M20. "verycheap.store" (Domain) — options: E119, E120, E121, E122
M21. "zaikaopentra.com.ug" (Domain) — options: E81, E11, E128, E129
M22. "zakolibal.online" (Domain) — options: E46, E131, E132, E133
M23. "zalamafiapopcultur.eu" (Domain) — options: E94, E139, E86, E28
M24. "zaliphone.com" (Domain) — options: E141, E142, E143, E3
M25. "liverpulapp.ru" (Domain) — options: E24, E66, E22, E146
M26. "samoramertut.ru" (Domain) — options: E149, E32, E150, E33
M27. "cityofuganda.ug" (Domain) — options: E45, E44, E63, E52
M28. "goodlenuxilam.site" (Domain) — options: E155, E84, E56, E11
M29. "hillespostelnm.eu" (Domain) — options: E37, E83, E86, E156
M30. "internetcygane.ru" (Domain) — options: E61, E66, E159, E33
M31. "jimloamfilling.online" (Domain) — options: E161, E46, E136, E133
M32. "jslopasitmon.com" (Domain) — options: E25, E94, E3, E164
M33. "kilomunara.com" (Domain) — options: E11, E94, E3, E67
M34. "krasavchikoleg.net" (Domain) — options: E72, E24, E96, E167
M35. "maxteroper.ru" (Domain) — options: E24, E151, E4, E93
M36. "nafillimonilini.net" (Domain) — options: E94, E96, E170, E91
M37. "napropertyhub.eu" (Domain) — options: E34, E83, E86, E94
M38. "polinamailserverip.ru" (Domain) — options: E173, E53, E33, E174
M39. "sismasterhome.ru" (Domain) — options: E32, E35, E172, E178
M40. "supermarioprohozhdenie.ru" (Domain) — options: E179, E24, E33, E149
M41. "vertusupportjk.org" (Domain) — options: E11, E31, E157, E181
M42. "zaikadoctor.ru" (Domain) — options: E33, E92, E186, E52
M43. "zallesman.ru" (Domain) — options: E149, E37, E33, E187
M44. "zarabovannyok.eu" (Domain) — options: E11, E38, E86, E87
M45. "iqhost.ru" (Domain) — options: E190, E191, E192, E77
M46. "ruvds.com" (Domain) — options: E11, E194, E195, E196
M47. "dnspod.com" (Domain) — options: E188, E200, E201, E202
M48. "nikotod.ru" (Domain) — options: E152, E72, E74, E204
M49. "kopratiso.ru" (Domain) — options: E149, E164, E206, E33
M50. "erwini.ru" (Domain) — options: E149, E210, E211, E33
M51. "kurapat.ru" (Domain) — options: E24, E149, E214, E215
M52. "detroito.ru" (Domain) — options: E24, E149, E216, E38
M53. "ardeas.ru" (Domain) — options: E66, E33, E152, E218
M54. "telegram-click.ru" (Domain) — options: E221, E222, E223, E224
M55. "lopasts.ru" (Domain) — options: E24, E38, E228, E79
M56. "tortunas.ru" (Domain) — options: E38, E22, E33, E92
M57. "jokotras.ru" (Domain) — options: E72, E149, E230, E24
M58. "civh.ru" (Domain) — options: E37, E35, E33, E66
M59. "kilitro.ru" (Domain) — options: E38, E149, E69, E33
M60. "fishitor.ru" (Domain) — options: E152, E69, E130, E33
M61. "hilr.ru" (Domain) — options: E61, E166, E26, E33
M62. "paparat.ru" (Domain) — options: E24, E38, E150, E232
M63. "tiloraso.ru" (Domain) — options: E152, E72, E74, E208
M64. "bubenci.ru" (Domain) — options: E149, E38, E33, E66
M65. "potrakit.ru" (Domain) — options: E24, E33, E234, E149
M66. "xsph.ru" (Domain) — options: E151, E235, E236, E66
M67. "qkcew.ru" (Domain) — options: E61, E38, E33, E35
M68. "telegram-mobile.ru" (Domain) — options: E148, E222, E224, E225
M69. "acteran.ru" (Domain) — options: E38, E134, E36, E24
M70. "hofsteder.ru" (Domain) — options: E24, E38, E33, E172
M71. "tarlit.ru" (Domain) — options: E38, E149, E176, E207
M72. "xcqef.ru" (Domain) — options: E35, E24, E33, E233
M73. "mitlubald.ru" (Domain) — options: E149, E91, E74, E33
M74. "jokoloret.ru" (Domain) — options: E24, E205, E33, E149
M75. "coudzoom.ru" (Domain) — options: E24, E38, E33, E169
M76. "clipperso.ru" (Domain) — options: E24, E38, E169, E123
M77. "ryomy.ru" (Domain) — options: E66, E33, E209, E36
M78. "moolin.ru" (Domain) — options: E91, E149, E217, E248
M79. "golosdruga.ru" (Domain) — options: E149, E70, E33, E72
M80. "nxkad.ru" (Domain) — options: E35, E38, E240, E74
M81. "apoxipodes.ru" (Domain) — options: E24, E33, E188, E38
M82. "mulleti.ru" (Domain) — options: E66, E89, E33, E149
