=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 1634 canonicals"
Entities:
E1. acc-ukr.net
E176. zarabovannyok.eu
E177. petition-presidentu.com
E178. arminext.com
E179. uf1-ukr.net
E180. m1-ukr.net
E181. o1-ukr.net
E182. v1-ukr.net
E183. geroiukr.site
E184. 1833.site
E185. mail-box.site
E186. 8003659902.site
E187. net.ssl2.site
E188. com.ssl2.site
E189. ukr.net.ssl2.site
E190. gdrive.com.ssl2.site
E191. ssl2.online
E192. google.com.ssl2.site
E193. crash.syncthing.net
E194. jokoloret.ru
E195. serveblog.net
E196. kopratiso.ru
E197. reg.ru
E198. kv-ukr.net
E199. lv-ukr.net
E200. vv-ukr.net
E201. se-ukr.net
E202. private-ukr.net
E203. ukr.net.ssl3.site
E204. nv.ua
E205. autodoka.com.ua
E206. marmaris.com.ua
E207. geroiua.com.ua
E208. geroiukr.com.ua
E209. meta.ua
E210. gotdns.ch
E211. filebin.net
E212. freedynamicdns.net
E213. ipv6-wpnc.net
E214. igshop.net
E215. iqhost.ru
E216. netbin.host
E217. prostotaknet.net
E218. whoer.net
E219. fex.net
E220. plengreg.fun
E221. pge-ukr.net
E222. www.hsts.online
E223. authssl.online
E224. barbatus.online
E225. ssl3.online
E226. telecomds.online
E227. chimeramarket24.online
E228. www.dwservice.net
E229. finformservice.com
E230. ser-ukr.net
E231. nabufixservice.name
E232. t.certifiedauth.in
E233. ssl.certifiedauth.in
E234. net-certificate.services
E235. csp.certifiedauth.in
E236. notifications.certifiedauth.in
E237. secure.certifiedauth.in
E238. res.certifiedauth.in
E239. ns2.authssl.site
E240. com.authssl.site
E241. ns1.authssl.site
E242. gdocs.com.authssl.site
E243. authssl.in
E244. googie.com.authssl.site
E245. authssl.link
E246. gdrive.com.authssl.site
E247. authssl.org
E248. p3-ukr.net
E249. step-ukr.net
E250. uam-compensation.xyz
E251. ua-compensations.xyz
E252. pay.uacompensation.xyz
E253. myua-compensations.xyz
E254. 1000020.xyz
E255. uatax-compenses.xyz
E256. tax-compensation.xyz
E257. ec-compensation.xyz
E258. blakejones.xyz
E259. sb-ukr.net
E260. web-ukr.net
E261. podologaneri.it
E262. balerina.info
E263. malvy-ukriane.info
E264. 7tt.me
E265. t.me
E266. fernandoherrera.me
E267. i1t.me
E268. webhop.me
E269. 5-ukr.net
E270. ukainua.com
E271. geroiua.com
E272. golgba.com
E273. hofsteder.ru
E274. chinagrill.co
E275. drimzis.com
E276. ansaigon.com
E277. dogiraftig.com
E278. jorgava.com
E279. billiopa.com
E280. teiergam.com
E281. gobits3.com
E282. uatax-compens.xyz
E283. tax-compenses.xyz
E284. ua-taxes-compens.xyz
E285. ua-compenses.top
E286. golosa-uahudojniku.eu
E287. golosa-hudojniku.eu
E288. golos-ua-hudojniku.eu
E289. golosa-hudojnikuua.eu
E290. golosdruga.ru
E291. golos-uah-hudojniku.eu
E292. civh.ru
E293. maluvani-ua.eu
E294. vljsport.eu.com
E295. malunki-uah.eu
E296. maluvani-konkurs-ua.eu
E297. konkurs-maluvani-ua.eu
E298. co-uah.top
E299. malunki-ua.eu
E300. maluvani-uah.eu
E301. ua.aspx.io
E302. ml-ukr.net
E303. uahvibir-hudojniku.eu
E304. vibir-hudojniku.eu
E305. hudojniku.eu
E306. golos-hudojniku.eu
E307. vibir-uahudojniku.eu
E308. gov-ua.info
E309. golos-charu-ua.life
E310. golos-charu-ua.pics
E311. ceriossl.info
E312. golos-ukr.info
E313. info-cip.org
E314. balet-ua.info
E315. gopoppers.com
E316. blogger.certifiedauth.in
E317. blopik.com
E318. blogger.google.com.getssl.click
E319. bugiplaysec.com
E320. pastebin.com
E321. fluoxi.com
E322. ukr-golosovanie.site
E323. military-ukraine.site
E324. lamazone.site
E325. geroi.kyiv.ua
E326. ukraine-geroi.org.ua
E327. e-nas.firstcloudit.com
E328. dezword.com
E329. t--t.me
E330. ginaengg.com
E331. golos-konkursu-uah.eu
E332. golos-konkurs-ua.eu
E333. gondurasonline.ru
E334. konkurs-deti-uah.eu
E335. golos-konkursu-ua.eu
E336. golos-konkursu.eu
E337. golosa-uahhudojniku.eu
E338. malunki-konkurs-ua.eu
E339. malunki-konkurs-uah.eu
E340. ditina-konkurs-ua.eu
E341. konkurs-events.top
E342. malunki-golos-uah.eu
E343. golos-malunki-ua.eu
E344. deti-malunki-uah.eu
E345. zaikaopentra.com.ru
E346. zaikaopentra-com-ug.su
E347. zaikaopentra-com-ug.online
E348. cityofuganda.ug
E349. kilomunara.com
E350. restmantra.by
E351. golos-hudojniku-uah.eu
E352. arhiv.ua-cip.org
E353. golosa-hudojniku-ua.eu
E354. golosa-hudojniku-uah.eu
E355. golos-hudojniku-ua.eu
E356. golosa-zaditinu-ua.eu
E357. golos-malunki-uah.eu
E358. enlamentedeunasesor.com
E359. enterwords.ru
E360. tme-id.com
E361. humanitarydp.ru
E362. golosa-zaditinu.eu
E363. napropertyhub.eu
E364. golos-ditin-uah.eu
E365. zaditinu-golos-uah.eu
E366. courtgova.site
E367. golosa-zaditinu-uah.eu
E368. golos-ditin-ua.eu
E369. zaditinu-golos-ua.eu
E370. malunki-golos-ua.eu
E371. ua-geroi.com.ua
E372. dsns.com.ua
E373. malunki-ditin-uah.eu
E374. farbi-golos-ua.eu
E375. school-uahudojniku.eu
E376. golosa-uahugojniku.eu
E377. mitraseo.hol.es
E378. com.ssl4.online
E379. jimloamfilling.online
E380. courtgova.online
E381. com.ssl2.online
E382. com.ssl3.online
E383. farbi-golos-uah.eu
E384. teierqam.org
E385. servegame.com
E386. teiegram1.me
E387. tronogram.com
E388. golosua-hudojniku.eu
E389. upportteam.lingrevelat.com
E390. rivertimad.com
E391. linedrv.com
E392. sinergil.com
E393. vinergil.com
E394. flayga.ru
E395. lo7h.com
E396. onthewifi.com
E397. malunki-ditin-ua.eu
E398. coagula.online
E399. online.ua
E400. share.ukr.net.ssl3.online
E401. humanitarydp.ug
E402. t-online.de
E403. hexactor.com
E404. vuonorganic.com
E405. details-ukr.net
E406. session-ukr.net
E407. regs-ukr.net
E408. eumr.site
E409. golos-ukr.life
E410. lt-ukr.net
E411. mx-out-14.default-host.net
E412. kt-ukr.net
E413. el-ukr.net
E414. 00-l.ru
E415. mail-ukr.net
E416. dubl-ukr.net
E417. vn-ukr.net
E418. reg-ukr.net
E419. news-ukr.net
E420. atomydoc.kg
E421. outlook-1.cdn.certifiedauth.in
E422. outlook-1.cdn.exmo.day
E423. s9-ukr.net
E424. mod-ukr.net
E425. tt-ukr.net
E426. geroi-ukraine.com
E427. serv1-ukr.net
E428. petitian-ukraine.com
E429. petition--ukraine.com
E430. petitian-president.com
E431. petition-ukraine.com
E432. stage-ukr.net
E433. static.certifiedauth.in
E434. static.personlog.in
E435. accounts.ukr.net.ssl2.in
E436. docs.ukr.net.ssl2.in
E437. crv-ukr.net
E438. conf-ukr.net
E439. confirm-agent.online
E440. verify-ukr.net
E441. cvi-ukr.net
E442. k1v-ukr.net
E443. pm-kv-ukr.net
E444. petitian--ukraine.com
E445. petition-ukrainiane.com
E446. petition-ukraina.com
E447. sm.ukrtel.net
E448. detroito.ru
E449. nikotod.ru
E450. abracodabugalimpopo.ru
E451. dodortar.ru
E452. zaikaopentra.com.ug
E453. acteran.ru
E454. ardeas.ru
E455. octoberoctopus.co.za
E456. vtxhospital.com
E457. crazykids.pics
E458. setnewcreds.ukr.net.frge.io
E459. baidenfree.com
E460. petition-president.com
E461. azimurs.com
E462. raidforums.com
E463. docs.microsoft.com
E464. gmail.com
E465. your-mail.press
E466. protonmail.com
E467. hotmail.com
E468. mail.google.com.getssl.click
E469. petitionukraine.com
E470. thaibbqculver.com
E471. evil.server.com
E472. survefuz.com
E473. analyze.intezer.com
E474. sansaispa.com
E475. nk.1qw.us
E476. kew.1qw.us
E477. kew.8df.us
E478. ret.6bc.us
E479. balet-ua.us
E480. balet-me.us
E481. rncsq.ru
E482. app.any.run
E483. ns1.vtxhospital.com
E484. ns2.vtxhospital.com
E485. vuxuancuong.com
E486. virustotal.com
E487. tvpharm.ru
E488. www.virustotal.com
E489. domtern.com
E490. uacompensation.xyz
E491. t-me.io
E492. aspx.io
E493. center-gos.top
E494. file.io
E495. central-gos.top
E496. cs1.wpc-v0cdn.org
E497. gofile.io
E498. lesrochersblancs.com
E499. jslopasitmon.com
E500. troadsecow.com
E501. poertrfinal.com
E502. deti.eu
E503. erwini.ru
E504. ganara.ru
E505. lnasfe.ru
E506. compensation-ukr.com
E507. ua-compensation.top
E508. boddyshow.fun
E509. telegram.org.security.ohsxy.com
E510. kohhd.com
E511. security-check.telegram.org.ohsxy.com
E512. duhodown.fun
E513. sav.com
E514. fan-guy.com
E515. domthr.xyz
E516. kmtacn.com
E517. emterox.ru
E518. vibiru-hudojnika.eu
E519. vibirua-hudojniku.eu
E520. vibiruah-hudojniku.eu
E521. vibiru-uahudojnika.eu
E522. tvorchist-sch-hudojnika.eu
E523. anotepad.com
E524. rresteraftin.com
E525. rivierafamily.com
E526. nlightusa.com
E527. ye-gos.top
E528. expeditionabroad.com
E529. softloadup.com
E530. rpc.1qw.us
E531. bank.gov.ua
E532. qkcew.ru
E533. ndibk.gov.ua
E534. enrollmentdm.com
E535. ns1.oncetrips.com
E536. ns2.oncetrips.com
E537. superops.com
E538. detipoertry.com
E539. drive.google.com
E540. drive.gdocs.com.ssl2.online
E541. outlook.live.com.getssl.click
E542. outlook.live.com.exmo.day
E543. outlook.outlook.live.com.exmo.day
E544. outlook.certifiedauth.in
E545. outlook.exmo.day
E546. account.outlook.live.com.exmo.day
E547. bubenci.ru
E548. lover.printing82.detroito.ru
E549. motoristo.ru
E550. kilitro.ru
E551. tarlit.ru
E552. malunki-uah-hudojnik.eu
E553. hudojnik-malunki-ua.eu
E554. hudojnik-malunki.eu
E555. turnik-malunki-uah.eu
E556. malunki-hudojnik.eu
E557. baletki.eu
E558. hudojnik.eu
E559. baletme.eu
E560. verofes.com
E561. webk-telegram.sbs
E562. m-vz.webhop.me
E563. xeontime.com
E564. webk-telegram.icu
E565. servecounterstrike.com
E566. toknowall.com
E567. criticalosl.tech
E568. serveirc.com
E569. servepics.com
E570. rmssrv.ru
E571. stormpredictor.host
E572. fishitor.ru
E573. syncthing.net
E574. icanhazip.com
E575. nowpropitup.com
E576. prostosmeritesya.ru
E577. prot-ukr.net
E578. pro-gos.top
E579. dcshost.net
E580. againandagaingmorder.ru
E581. freedynamicdns.org
E582. dynamic.exmo.day
E583. brunoboys.net
E584. redirectme.net
E585. www.pierreagencement.fr
E586. bourns.space
E587. it-develop.me
E588. let-me.life
E589. gir.network
E590. let-me.world
E591. balet-me.info
E592. t.co
E593. tgeo.link
E594. tg-me.pro
E595. tbwelo.ru
E596. webhook.site
E597. telegram-wap.me
E598. serveftp.com
E599. myvnc.com
E600. nais-gov.com
E601. servehttp.com
E602. myftp.org
E603. britxec.com
E604. support-ukr.net
E605. mockbin.org
E606. nx0.ru
E607. milotrad.ru
E608. xcqef.ru
E609. shorturl.at
E610. tio-gos.top
E611. github.com
E612. ereservices.com
E613. lauramcinerney.shop
E614. sc-hudojnik.eu
E615. hudojnik-diti.eu
E616. hudojnik-dsm.eu
E617. mouseoiet.fun
E618. dnspod.com
E619. ceronamtinclube.icu
E620. districoperav.icu
E621. blog.gocon.in
E622. bloockflad.pw
E623. www.dropbox.com
E624. bitbucket.org
E625. airmauritiusticket.com
E626. mafirti.ru
E627. hawksi.ru
E628. malunki-deti-uah.eu
E629. grandpri-malunki-uah.eu
E630. m.personlog.in
E631. accounts.personlog.in
E632. api.personlog.in
E633. www.personlog.in
E634. bin.personlog.in
E635. sensors.personlog.in
E636. ns1.personlog.in
E637. monitor.personlog.in
E638. www.binance.com.personlog.in
E639. ns2.personlog.in
E640. binance.com.personlog.in
E641. googles.com.personlog.in
E642. accounts.binance.com.personlog.in
E643. frontend-m.personlog.in
E644. m.binance.com.personlog.in
E645. frontend-m.binance.com.personlog.in
E646. notify-ukr.net
E647. sensors.binance.com.personlog.in
E648. accounts.certifiedauth.in
E649. deti-malunki-ua.eu
E650. malunki-deti-ua.eu
E651. malunki-ditini-uah.eu
E652. malunki-ditini-ua.eu
E653. bin.binance.com.personlog.in
E654. progolosyi.info
E655. 0-t.me
E656. 8-ukr.net
E657. pas-ukr.net
E658. vertusupportjk.org
E659. score-ukr.net
E660. mf-ukr.net
E661. ukr.net.ssl1.online
E662. edisk.ukr.net.ssl1.online
E663. account-ukr.net
E664. telegram-wed.id
E665. apitelegram.org
E666. 8161.uk
E667. telegram-click.ru
E668. telegrad.info
E669. telegra.ph
E670. settusfree.org.uk
E671. accounts.regs-ukr.net
E672. rew-ukr.net
E673. kg-ukr.net
Mentions:
M1. "uaccsnet.com" (Domain) — options: E1, E2, E3, E4
M2. "ualogaccs.com" (Domain) — options: E10, E11, E12, E13
M3. "uasettings.com" (Domain) — options: E17, E18, E19, E5
M4. "uasetukr.com" (Domain) — options: E22, E23, E24, E5
M5. "uasystdoc.com" (Domain) — options: E28, E20, E3, E5
M6. "uasystnet.com" (Domain) — options: E30, E2, E13, E27
M7. "ukainua.com" (Domain) — options: E12, E11, E31, E5
M8. "ukenlog.com" (Domain) — options: E23, E33, E34, E5
M9. "uknetlogin.com" (Domain) — options: E37, E38, E39, E40
M10. "ukrsets.com" (Domain) — options: E17, E44, E45, E5
M11. "ukrsett.com" (Domain) — options: E44, E22, E47, E5
M12. "ukrstnet.com" (Domain) — options: E22, E48, E3, E50
M13. "unetset.com" (Domain) — options: E51, E52, E5, E53
M14. "acc-ukr.net" (Domain) — options: E9, E54, E55, E56
M15. "ddns.net" (Domain) — options: E2, E62, E63, E64
M16. "cca-ukr.net" (Domain) — options: E61, E56, E1, E70
M17. "ifastnet.com" (Domain) — options: E73, E7, E5, E74
M18. "bh-ukr.net" (Domain) — options: E77, E78, E56, E25
M19. "dyndns.com" (Domain) — options: E6, E82, E83, E5
M20. "ukr.net" (Domain) — options: E25, E86, E59, E72
M21. "fex.net" (Domain) — options: E89, E90, E56, E91
M22. "ruvds.com" (Domain) — options: E85, E46, E5, E23
M23. "ssl1.site" (Domain) — options: E98, E99, E100, E101
M24. "ck-ukr.net" (Domain) — options: E25, E61, E56, E59
M25. "axikok.com" (Domain) — options: E10, E107, E108, E5
M26. "akaluij.com" (Domain) — options: E12, E76, E113, E5
M27. "ns2-dns.com" (Domain) — options: E83, E84, E116, E117
M28. "uo-ukr.net" (Domain) — options: E120, E121, E56, E122
M29. "advanced-ip-scanners.com" (Domain) — options: E124, E125, E126, E127
M30. "cck-ukr.net" (Domain) — options: E57, E9, E56, E25
M31. "gir.network" (Domain) — options: E133, E134, E135, E136
M32. "tools.nexcess.net" (Domain) — options: E90, E140, E141, E91
M33. "ssl4.site" (Domain) — options: E144, E145, E146, E99
M34. "uc-ukr.net" (Domain) — options: E151, E55, E1, E56
M35. "ukr-golosovanie.site" (Domain) — options: E44, E22, E152, E153
M36. "k-ukr.net" (Domain) — options: E86, E57, E56, E60
M37. "sm.ukrtel.net" (Domain) — options: E22, E86, E159, E25
M38. "mxukr.net" (Domain) — options: E22, E164, E56, E91
M39. "dx-ukr.net" (Domain) — options: E25, E168, E164, E56
M40. "internet.bs" (Domain) — options: E170, E6, E171, E172
M41. "arentuk.com" (Domain) — options: E26, E19, E5, E176
M42. "u1-ukr.net" (Domain) — options: E72, E179, E56, E180
M43. "eumr.site" (Domain) — options: E145, E183, E184, E185
M44. "ssl2.site" (Domain) — options: E187, E145, E188, E101
M45. "krasavchikoleg.net" (Domain) — options: E176, E91, E193, E194
