=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 530 canonicals"
Entities:
E1. courtgova.site
E174. mail.nais-gov.org
E175. advanced-ip-scanner.site
E176. admru.top
E177. barbacoalosmartinez.com
E178. chinagrill.co
E179. baidencult.com
E180. evil.server.com
E181. servebeer.com
E182. ukrahelpforall.ucraft.site
E183. surname192.temp.swtest.ru
E184. expeditionabroad.com
E185. hofsteder.ru
E186. softloadup.com
E187. advanced-ip-scanners.com
E188. advanced-ip-scaner.com.vuxuancuong.com
E189. advanced-ip-scaner.com
E190. ip-api.com
E191. dnslookup.seowebchecker.com
E192. drimzis.com
E193. misp.cert.gov.ua
E194. cert.gov.ua [aka ticket.cyberpolice.gov.ua]
E195. civh.ru
E196. cmtheodor.be
E197. serveirc.com
E198. servequake.com
E199. servehalflife.com
E200. viewdns.net
E201. viewdns.info
E202. ns.ns2-dns.com [aka ns2-dns.com]
E203. ns.ns3-dns.com [aka ns3-dns.com]
E204. myddns.me
E205. ocspdep.com
E206. www.portcheckers.com
E207. benokij.com
E208. combinedresidency.org
E209. azimurs.com
E210. raidforums.com
E211. t.co
E212. xcqef.ru
E213. nx0.ru
E214. lesrochersblancs.com
E215. serveblog.net
E216. motocheck.in
E217. bank.gov.ua
E218. president.gov.ua.administration.vakansiyi.administration.president.gov-ua.info
E219. tzi.info-cip.org
E220. ncscc.gov.ua
E221. dsszzi.gov.ua
E222. brunoboys.net
E223. ukr.net
E224. sytes.net
E225. dcshost.net
E226. ftp.thefoodplace.net
E227. freedynamicdns.net
E228. frge.io
E229. aspx.io
E230. korrespondentnet.webflow.io
E231. tools.nexcess.net
E232. plexbd.net
E233. bounceme.net [aka redirectme.net]
E234. servehttp.com
E235. myftp.biz [aka myftp.org]
E236. servemp3.com
E237. servepics.com
E238. uadop.webflow.io
E239. m-vz.webhop.me
E240. verofes.com
E241. anniversarygiftsforcouples.com
E242. ereservices.com
E243. inter-webservices.com
E244. d-upl.ddns.net
E245. myvnc.com
E246. igshop.net
E247. mx-out-14.default-host.net
E248. netbin.host
E249. s8.h.mchost.ru
E250. flayga.ru
E251. aluaadin.com
E252. blinkij.com
E253. winscp.net
E254. admus.top
E255. get.adobe.com.aspx.io
E256. gopoppers.com
E257. fishitor.ru
E258. drive.google.com
E259. alt-2cdn.net
E260. nxkad.ru
E261. microsoft.com [aka docs.microsoft.com]
E262. t.me
E263. fernandoherrera.me
E264. social.technet.microsoft.com
E265. info-cip.org
E266. districoperav.icu
E267. uacompensation.xyz
E268. varanasiclick.ru
E269. admis.club
E270. gotdns.ch
E271. ln-upl.ddns.net
E272. me.gov.ua
E273. cloudflare-dns.com
Mentions:
M1. "courtgova.online" (Domain) — options: E1, E2, E3, E4
M2. "courtgova.site" (Domain) — options: E10, E2, E11, E12
M3. "courtbox.online" (Domain) — options: E10, E3, E12, E4
M4. "109x194x3x7.static-customer.bryansk.ertelecom.ru" (Domain) — options: E17, E18, E19, E20
M5. "coagula.online" (Domain) — options: E9, E10, E3, E26
M6. "golgba.com" (Domain) — options: E29, E15, E30, E31
M7. "barbatus.online" (Domain) — options: E9, E27, E3, E2
M8. "phymateus.online" (Domain) — options: E4, E5, E3, E27
M9. "graphiuma.online" (Domain) — options: E9, E4, E8, E3
M10. "online.ua" (Domain) — options: E27, E41, E3, E42
M11. "dipteran.online" (Domain) — options: E9, E27, E8, E3
M12. "wasabiwallet.online" (Domain) — options: E27, E5, E8, E3
M13. "scorpiones.online" (Domain) — options: E9, E4, E2, E3
M14. "t-online.de" (Domain) — options: E9, E47, E48, E49
M15. "melitaeas.online" (Domain) — options: E9, E27, E19, E5
M16. "xbeta.online" (Domain) — options: E27, E9, E5, E4
M17. "military-ukraine.online" (Domain) — options: E42, E3, E41, E54
M18. "cerv-gos.top" (Domain) — options: E56, E57, E58, E59
M19. "sardanal.online" (Domain) — options: E9, E5, E8, E3
M20. "jorgava.com" (Domain) — options: E6, E65, E31, E29
M21. "telecomds.online" (Domain) — options: E27, E49, E3, E9
M22. "kopratiso.ru" (Domain) — options: E69, E17, E70, E20
M23. "edopomogaonline.yolasite.com" (Domain) — options: E75, E76, E22, E77
M24. "yi-gos.top" (Domain) — options: E59, E56, E80, E58
M25. "ghaniyu.com" (Domain) — options: E6, E83, E31, E84
M26. "tas-gos.top" (Domain) — options: E56, E59, E58, E88
M27. "civh.ru" (Domain) — options: E91, E53, E20, E92
M28. "notfiled.com" (Domain) — options: E97, E98, E31, E99
M29. "ev-gos.top" (Domain) — options: E59, E81, E103, E58
M30. "hofsteder.ru" (Domain) — options: E69, E20, E105, E94
M31. "drive.google.com" (Domain) — options: E99, E107, E31, E101
M32. "sendmail.website" (Domain) — options: E112, E12, E113, E114
M33. "rea-gos.top" (Domain) — options: E56, E59, E57, E64
M34. "tense-gos.top" (Domain) — options: E59, E56, E61, E80
M35. "varanasiclick.ru" (Domain) — options: E96, E94, E20, E86
M36. "arentuk.com" (Domain) — options: E123, E124, E125, E31
M37. "ew-gos.top" (Domain) — options: E59, E56, E57, E128
M38. "ansaigon.com" (Domain) — options: E6, E97, E84, E129
M39. "uz-gos.top" (Domain) — options: E59, E56, E58, E63
M40. "chis-gos.top" (Domain) — options: E59, E58, E81, E88
M41. "apeduze.com" (Domain) — options: E132, E84, E31, E133
M42. "central-gos.top" (Domain) — options: E61, E58, E56, E81
M43. "jar-gos.top" (Domain) — options: E56, E59, E136, E58
M44. "kurapat.ru" (Domain) — options: E94, E39, E74, E20
M45. "xcqef.ru" (Domain) — options: E92, E20, E139, E53
M46. "billiopa.com" (Domain) — options: E6, E142, E143, E31
M47. "ukr.net" (Domain) — options: E147, E42, E148, E97
M48. "jel-gos.top" (Domain) — options: E59, E56, E57, E153
M49. "kohhd.com" (Domain) — options: E154, E100, E133, E31
M50. "ais-gos.top" (Domain) — options: E59, E56, E62, E63
M51. "uabayrakua.com" (Domain) — options: E85, E35, E42, E31
M52. "center-gos.top" (Domain) — options: E153, E89, E58, E59
M53. "dogiraftig.com" (Domain) — options: E162, E163, E164, E31
M54. "ginaengg.com" (Domain) — options: E34, E168, E169, E31
M55. "mail-box.site" (Domain) — options: E112, E115, E172, E13
M56. "naffalno.site" (Domain) — options: E97, E11, E13, E100
M57. "eumr.site" (Domain) — options: E12, E11, E175, E98
M58. "onyangdol.site" (Domain) — options: E98, E11, E112, E28
M59. "thaibbqculver.com" (Domain) — options: E177, E178, E179, E180
M60. "skreatortemp.site" (Domain) — options: E182, E11, E183, E98
M61. "fast-mail.site" (Domain) — options: E12, E115, E173, E31
M62. "troadsecow.com" (Domain) — options: E130, E97, E35, E184
M63. "advanced-ip-scanner.site" (Domain) — options: E120, E173, E187, E188
M64. "agrikoz.com" (Domain) — options: E185, E84, E31, E124
M65. "cuckoo.cert.ee" (Domain) — options: E92, E73, E193, E45
M66. "servecounterstrike.com" (Domain) — options: E197, E198, E31, E111
M67. "gotdns.ch" (Domain) — options: E200, E45, E201, E20
M68. "gopoppers.com" (Domain) — options: E6, E165, E72, E31
M69. "bow-gos.top" (Domain) — options: E59, E103, E58, E56
M70. "baidencult.com" (Domain) — options: E102, E31, E207, E97
M71. "qkcew.ru" (Domain) — options: E212, E20, E53, E119
M72. "rivierafamily.com" (Domain) — options: E108, E31, E214, E29
M73. "blog.gocon.in" (Domain) — options: E215, E216, E211, E217
M74. "gov-ua.info" (Domain) — options: E41, E30, E201, E218
M75. "bounceme.net" (Domain) — options: E52, E222, E223, E224
M76. "shodan.io" (Domain) — options: E228, E45, E66, E229
M77. "fex.net" (Domain) — options: E231, E53, E232, E223
M78. "serveftp.com" (Domain) — options: E234, E31, E235, E197
M79. "servegame.com" (Domain) — options: E237, E198, E116, E31
M80. "korrespondentnet.webflow.io" (Domain) — options: E238, E52, E229, E164
M81. "serveirc.com" (Domain) — options: E234, E237, E116, E31
M82. "webknives.com" (Domain) — options: E52, E97, E240, E241
M83. "dyndns.com" (Domain) — options: E244, E202, E31, E204
M84. "dcshost.net" (Domain) — options: E45, E246, E247, E233
M85. "fluoxi.com" (Domain) — options: E250, E142, E190, E31
M86. "tinyurl.com" (Domain) — options: E252, E34, E31, E97
M87. "igshop.net" (Domain) — options: E29, E225, E253, E233
M88. "uadop.webflow.io" (Domain) — options: E230, E52, E229, E160
M89. "clipperso.ru" (Domain) — options: E94, E73, E256, E20
M90. "onedrive.live.com" (Domain) — options: E258, E31, E110, E111
M91. "plexbd.net" (Domain) — options: E45, E149, E223, E233
M92. "xcasinobonuses.net" (Domain) — options: E231, E233, E222, E224
M93. "nirsoft.me" (Domain) — options: E233, E261, E262, E263
M94. "ceronamtinclube.icu" (Domain) — options: E265, E195, E266, E267
M95. "servehttp.com" (Domain) — options: E116, E31, E197, E181
M96. "cloudflare-dns.com" (Domain) — options: E200, E202, E227, E203
M97. "myddns.me" (Domain) — options: E45, E262, E52, E244

=== RESPONSE (10.5s, in 7919 / out 2131 tok, STOP) ===
{"v":[{"m":"M1","id":"NEW","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":null,"p":null,"r":null},{"m":"M3","id":"NEW","g":null,"p":null,"r":null},{"m":"M4","id":"NEW","g":null,"p":null,"r":null},{"m":"M5","id":"NEW","g":null,"p":null,"r":null},{"m":"M6","id":"NEW","g":null,"p":null,"r":null},{"m":"M7","id":"NEW","g":null,"p":null,"r":null},{"m":"M8","id":"NEW","g":null,"p":null,"r":null},{"m":"M9","id":"NEW","g":null,"p":null,"r":null},{"m":"M10","id":"NEW","g":null,"p":null,"r":null},{"m":"M11","id":"NEW","g":null,"p":null,"r":null},{"m":"M12","id":"NEW","g":null,"p":null,"r":null},{"m":"M13","id":"NEW","g":null,"p":null,"r":null},{"m":"M14","id":"NEW","g":null,"p":null,"r":null},{"m":"M15","id":"NEW","g":null,"p":null,"r":null},{"m":"M16","id":"NEW","g":null,"p":null,"r":null},{"m":"M17","id":"NEW","g":null,"p":null,"r":null},{"m":"M18","id":"NEW","g":null,"p":null,"r":null},{"m":"M19","id":"NEW","g":null,"p":null,"r":null},{"m":"M20","id":"NEW","g":null,"p":null,"r":null},{"m":"M21","id":"NEW","g":null,"p":null,"r":null},{"m":"M22","id":"NEW","g":null,"p":null,"r":null},{"m":"M23","id":"NEW","g":null,"p":null,"r":null},{"m":"M24","id":"NEW","g":null,"p":null,"r":null},{"m":"M25","id":"NEW","g":null,"p":null,"r":null},{"m":"M26","id":"NEW","g":null,"p":null,"r":null},{"m":"M27","id":"NEW","g":null,"p":null,"r":null},{"m":"M28","id":"NEW","g":null,"p":null,"r":null},{"m":"M29","id":"NEW","g":null,"p":null,"r":null},{"m":"M30","id":"NEW","g":null,"p":null,"r":null},{"m":"M31","id":"NEW","g":null,"p":null,"r":null},{"m":"M32","id":"NEW","g":null,"p":null,"r":null},{"m":"M33","id":"NEW","g":null,"p":null,"r":null},{"m":"M34","id":"NEW","g":null,"p":null,"r":null},{"m":"M35","id":"NEW","g":null,"p":null,"r":null},{"m":"M36","id":"NEW","g":null,"p":null,"r":null},{"m":"M37","id":"NEW","g":null,"p":null,"r":null},{"m":"M38","id":"NEW","g":null,"p":null,"r":null},{"m":"M39","id":"NEW","g":null,"p":null,"r":null},{"m":"M40","id":"NEW","g":null,"p":null,"r":null},{"m":"M41","id":"NEW","g":null,"p":null,"r":null},{"m":"M42","id":"NEW","g":null,"p":null,"r":null},{"m":"M43","id":"NEW","g":null,"p":null,"r":null},{"m":"M44","id":"NEW","g":null,"p":null,"r":null},{"m":"M45","id":"NEW","g":null,"p":null,"r":null},{"m":"M46","id":"NEW","g":null,"p":null,"r":null},{"m":"M47","id":"NEW","g":null,"p":null,"r":null},{"m":"M48","id":"NEW","g":null,"p":null,"r":null},{"m":"M49","id":"NEW","g":null,"p":null,"r":null},{"m":"M50","id":"NEW","g":null,"p":null,"r":null},{"m":"M51","id":"NEW","g":null,"p":null,"r":null},{"m":"M52","id":"NEW","g":null,"p":null,"r":null},{"m":"M53","id":"NEW","g":null,"p":null,"r":null},{"m":"M54","id":"NEW","g":null,"p":null,"r":null},{"m":"M55","id":"NEW","g":null,"p":null,"r":null},{"m":"M56","id":"NEW","g":null,"p":null,"r":null},{"m":"M57","id":"NEW","g":null,"p":null,"r":null},{"m":"M58","id":"NEW","g":null,"p":null,"r":null},{"m":"M59","id":"NEW","g":null,"p":null,"r":null},{"m":"M60","id":"NEW","g":null,"p":null,"r":null},{"m":"M61","id":"NEW","g":null,"p":null,"r":null},{"m":"M62","id":"NEW","g":null,"p":null,"r":null},{"m":"M63","id":"NEW","g":null,"p":null,"r":null},{"m":"M64","id":"NEW","g":null,"p":null,"r":null},{"m":"M65","id":"NEW","g":null,"p":null,"r":null},{"m":"M66","id":"NEW","g":null,"p":null,"r":null},{"m":"M67","id":"NEW","g":null,"p":null,"r":null},{"m":"M68","id":"NEW","g":null,"p":null,"r":null},{"m":"M69","id":"NEW","g":null,"p":null,"r":null},{"m":"M70","id":"NEW","g":null,"p":null,"r":null},{"m":"M71","id":"NEW","g":null,"p":null,"r":null},{"m":"M72","id":"NEW","g":null,"p":null,"r":null},{"m":"M73","id":"NEW","g":null,"p":null,"r":null},{"m":"M74","id":"NEW","g":null,"p":null,"r":null},{"m":"M75","id":"NEW","g":null,"p":null,"r":null},{"m":"M76","id":"NEW","g":null,"p":null,"r":null},{"m":"M77","id":"NEW","g":null,"p":null,"r":null},{"m":"M78","id":"NEW","g":null,"p":null,"r":null},{"m":"M79","id":"E116","g":null,"p":null,"r":null},{"m":"M80","id":"NEW","g":null,"p":null,"r":null},{"m":"M81","id":"NEW","g":null,"p":null,"r":null},{"m":"M82","id":"NEW","g":null,"p":null,"r":null},{"m":"M83","id":"NEW","g":null,"p":null,"r":null},{"m":"M84","id":"NEW","g":null,"p":null,"r":null},{"m":"M85","id":"NEW","g":null,"p":null,"r":null},{"m":"M86","id":"NEW","g":null,"p":null,"r":null},{"m":"M87","id":"NEW","g":null,"p":null,"r":null},{"m":"M88","id":"NEW","g":null,"p":null,"r":null},{"m":"M89","id":"NEW","g":null,"p":null,"r":null},{"m":"M90","id":"NEW","g":null,"p":null,"r":null},{"m":"M91","id":"NEW","g":null,"p":null,"r":null},{"m":"M92","id":"NEW","g":null,"p":null,"r":null},{"m":"M93","id":"NEW","g":null,"p":null,"r":null},{"m":"M94","id":"NEW","g":null,"p":null,"r":null},{"m":"M95","id":"NEW","g":null,"p":null,"r":null},{"m":"M96","id":"NEW","g":null,"p":null,"r":null},{"m":"M97","id":"NEW","g":null,"p":null,"r":null}]}
