=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 1626 canonicals"
Entities:
E1. iplogger.com
E166. shapurt.ru
E167. info-cip.org
E168. gopoppers.com
E169. blogger.certifiedauth.in
E170. ualogaccs.com
E171. blogger.google.com.getssl.click
E172. advanced-ip-scaner.com
E173. ipapi.co
E174. advanced-ip-scanners.com
E175. api.personlog.in
E176. advanced-ip-scanner.website
E177. api.binance.com.exmo.day
E178. advanced-ip-scanner.site
E179. in-touc.com
E180. api.binance.com.personlog.in
E181. apeduze.com
E182. ip-api.com
E183. noip.com
E184. azimurs.com
E185. policie-gov.cloud
E186. againandagaingmorder.ru
E187. moolin.ru
E188. agentsuperpupervinil.ru
E189. rms-server.tektonit.ru
E190. nafillimonilini.net
E191. lamazone.site
E192. net.ssl2.site [aka ssl2.site]
E193. qsrgh.site [aka www.qsrgh.site]
E194. authssl.site
E195. ssl3.site
E196. ssl4.site [aka www.ssl4.site]
E197. kilomunara.com
E198. hiddenvnc.com
E199. sync.hiddenvnc.com
E200. bloockflad.pw
E201. apokil.com
E202. funedunet.com
E203. uaccsnet.com
E204. ukrsets.com
E205. ukrstnet.com
E206. anotepad.com
E207. filedn.eu
E208. god-le.com
E209. gofile.io
E210. out-ukr.net
E211. uasetukr.com
E212. agreminj.com
E213. k-ukr.net
E214. arminext.com
E215. petition-presidentu.com
E216. githubusercontent.com
E217. smartcloudflare.com [aka sync.smartcloudflare.com]
E218. aws-secure.cloud
E219. advanced-ip-scanner.click
E220. advanced-ip-scaner.com.vuxuancuong.com
E221. adobeprotectcheck.com
E222. xmr.2miners.com
E223. protectconnections.com
E224. podologaneri.it
E225. balerina.info
E226. malvy-ukriane.info
E227. protonmail.com
E228. protect-password.site [aka www.protect-password.site]
E229. dezword.com
E230. balletmasters.co
E231. balletworld.co
E232. detikievakonkurs.co
E233. fast-mail.site
E234. uasystnet.com
E235. moskeet.com
E236. baletki.eu
E237. rivierafamily.com
E238. hudojnik.eu [aka hudojniku.eu]
E239. baletme.eu
E240. selectchary.eu
E241. account-viewer.com
E242. cancel-auth.site
E243. cancel-action.site
E244. account-saver.com
E245. sansaispa.com
E246. tzi.info-cip.org
E247. ceriossl.info
E248. arhiv.ua-cip.org
E249. ukrainianworldcongress.info [aka ukrainianworldcongress.org]
E250. civh.ru
E251. shormanz.com
E252. file.io
E253. aspx.io
E254. propertyiran.ir
E255. censys.io
E256. frge.io
E257. sendmail.website
E258. net.ssl4.site
E259. net.ssl1.site [aka ssl1.site]
E260. ukr.net.ssl4.site
E261. docs.ukr.net.ssl4.site
E262. akaluij.com
E263. flayga.ru
E264. aluaadin.com
E265. ukraine-chares.info
E266. barvy-ukraines.info
E267. emtserviceca.info
E268. kohhd.com
E269. rozsenich.com
E270. lonejade.com
E271. barnsertr.com
E272. mail-box.site
E273. mail.outloolc.com [aka outloolc.com]
E274. outlook.outlook.live.com.exmo.day
E275. outlook.live.com.exmo.day
E276. your-mail.press
E277. live.outloolc.com
E278. outlook.certifiedauth.in
E279. outlook.live.com.getssl.click
E280. balet-me.info
E281. let-me.life
E282. tg-me.pro
E283. zbignef.com
E284. onthewifi.com
E285. qweasdzx.site
E286. criticalosl.tech
E287. ertel-audit.com
E288. sav.com
E289. the-new-age.co.ua
E290. britxec.com
E291. gbshost.net
E292. igshop.net
E293. connectssl.in [aka www.connectssl.in]
E294. com.connectssl.in
E295. kurapat.ru
E296. unetset.com
E297. tarlit.ru
E298. center-gos.top
E299. central-gos.top
E300. moskhoods.pw
E301. mouseoiet.fun
E302. ifastnet.com
E303. aws-meet.cloud [aka aws-meetings.cloud]
E304. plengreg.fun
E305. pge-ukr.net
E306. ukr.net
E307. v-ukr.net
E308. telegram-auth.website [aka www.telegram-auth.website]
E309. yotsubasociety.website
E310. teneta.site
E311. whatsapp.protect-password.site
E312. accept-action.site [aka group-invitation.site, www.accept-action.site]
E313. password-ukr.net
E314. drive-share.site [aka share-drive.site]
E315. net.ssl3.site
E316. com.ssl3.site
E317. com.ssl3.online [aka ssl3.online, net.ssl3.online]
E318. ukr.net.ssl3.site
E319. google.com.ssl3.site
E320. mail-gov.com
E321. com.authssl.site
E322. mail-gov.net
E323. baidencult.com
E324. lnasfe.ru
E325. jslopasitmon.com
E326. kopratiso.ru
E327. lolifans.ru
E328. geroiukr.site
E329. raw.githubusercontent.com
E330. geroiua.com
E331. gir.network
E332. easternexecutiveclub.com
E333. internet.bs
E334. int-ukr.net
E335. krasavchikoleg.net
E336. inter-webservices.com
E337. telegram-wed.id
E338. telegram.org.t.me-cloud.link
E339. teiegram1.me
E340. telegraom.me
E341. telegram-click.ru
E342. telegram-wap.me
E343. telegra.ph
E344. telegrad.info
E345. 0-t.me
E346. 4-t.me
E347. t-me.io
E348. telegram.qweasdzx.site
E349. ukr-golosovan.site [aka ukr-golosovanie.site, ukr-golosovane.site]
E350. outlook.exmo.day
E351. baletnet.eu
E352. zambeziz.com
E353. teiergam.com
E354. agrikoz.com
E355. tronogram.com
E356. web-ukr.net
E357. webk-telegram.sbs
E358. webz-telegram.sbs
E359. avoufshire.icu
E360. korrespondentnet.webflow.io
E361. telegram-account.host [aka web.telegram-account.host, web-telegram.host]
E362. chary-telegram.eu [aka vote-telegram.eu]
E363. nxkad.ru
E364. remala.id
E365. rmssrv.ru
E366. 00-l.ru
E367. kew.1qw.us
E368. kew.8df.us
E369. crash.syncthing.net [aka syncthing.net]
E370. tvpharm.ru
E371. zaikaopentra.com.ru
E372. sb-ukr.net
E373. tsecurity.sbs
E374. webk-telegram.icu
E375. web.teiegram.host
E376. spam.web-telegram.host
E377. amo-opros.top
E378. ui-opros.top
E379. eti-opros.top
E380. top-opros.top
E381. bul-opros.top
E382. aff-opros.top
E383. cels-opros.top
E384. awa-opros.top
E385. doc.gmail.com.gyehddhrggdii323sdhnshiswh2udhqjwdhhfjcjeuejcj.zhblz.com
E386. mail.gov.ua
E387. get.mail-gov.com
E388. groupdavinci.online
E389. mafirti.ru
E390. qaz.is
E391. admus.top
E392. qaz.su
E393. sea-dobbiaco.bz.it
E394. topibuzz.space
E395. kompartpomiar.pl
E396. gov-pl.cloud
E397. an-gos.top
E398. ws-gos.top
E399. ais-gos.top
E400. pro-gos.top
E401. ev-gos.top
E402. alf-gos.top
E403. cerv-gos.top
E404. ew-gos.top
E405. telegram-mobile.ru
E406. telegram-confirm.site
E407. telegram-chary.blog
E408. meta.ua
E409. seznam.cz
E410. reg.ru
E411. yandex.ru
E412. shopersport.ru
E413. tme-id.ru
E414. web.telegramm-account.site
E415. telegramm-account.site [aka www.telegramm-account.site]
E416. telegram.check-active.site
E417. cisa.gov
E418. humanitarydp.ru
E419. garagemusicschool.it
E420. zamesblack.fun
E421. anidoz.com
E422. rivertimad.com
E423. texlidia.com
E424. yemmyusa.com
E425. id.court.gov.ua
E426. milotraf.ru
E427. minef.eu
E428. ua.aspx.io
E429. hawksi.ru
E430. rncsq.ru
E431. teiegram.host [aka www.teiegram.host]
E432. ye-gos.top
E433. tio-gos.top
E434. cloue.link
E435. authssl.link
E436. goaccount.link
E437. ssl2.link
E438. ginaengg.com
E439. eurotelle.com
E440. e-nas.firstcloudit.com
E441. ukenlog.com
E442. golgba.com
E443. foundpomoshi.com
E444. confirmphone.site
E445. courtgova.site
E446. steycools.pw
E447. africathrillthes.pw
E448. bookgames.pw
E449. keewoolas.pw
E450. killredls.pw
E451. carpetmarker.pw
E452. revivalsecularas.pw
E453. gondurasonline.ru
E454. sephoraofficetz.ru
E455. polinamailserverip.ru
E456. grafix.ne.jp
E457. ndkgk.co.jp
E458. qiwardos.ru
E459. leonardis.ru
E460. lover.printing82.detroito.ru
E461. motoristo.ru
E462. deti.eu
E463. supermarioprohozhdenie.ru
E464. aspe.ro
E465. zallesman.ru
E466. ligaspace.ru
E467. rafraystore.ru
E468. superops.com
E469. superboler.com
E470. admukr.top
E471. topadm.top
E472. rbadm.top
E473. arelyevennot.top
E474. coinerpay.top
E475. trueadm.top
E476. an-ukr.top
E477. ipodromlan.ru
E478. hillespostelnm.eu
E479. prostotaknet.net
E480. tvoyaradostetoya.ru
E481. kissmafiabeforyoudied.eu
E482. kismamabeforyougo.com
E483. kismamabeforyougo.su
E484. golos2023q.ru
E485. rnbo.gov.ua
E486. wicksl.ru
E487. invoice-traffic.com
E488. kissmafiabeforyoudied.ru
E489. sync.invoice-traffic.com
E490. detroito.ru
E491. pasamart.ru
E492. cooperi.ru
E493. zaikaopentra.com.ug
E494. octoberoctopus.co.za
E495. co-opros.top
E496. jo-opros.top
E497. eu-opros.top
E498. uasystdoc.com
E499. ccbaminumpot.ru
E500. golosdruga.ru
E501. deti-malunki-uah.eu [aka malunki-ditini-uah.eu, golos-ditin-ua.eu, malunki-ditin-ua.eu, malunki-ditini-ua.eu, malunki-ditin-uah.eu, golos-ditin-uah.eu]
E502. golos-ua.life [aka golos-ukr.life]
E503. gondurasonline.ug
E504. online.ua
E505. aws-online.cloud
E506. big-uah.top
E507. ditinstvo-uah.pics [aka moe-ditinstvo-uah.pics]
E508. bow-gos.top
E509. net.ssl2.link
E510. let-me.world
E511. balet-me.pro
E512. balet-me.us
E513. dcshost.net
E514. ns2.authssl.site
E515. ns1.authssl.site
E516. cdnauthsoft.com
E517. authssl.in
E518. gdocs.com.authssl.site
E519. googie.com.authssl.site
E520. telegram.org-a0dm91dk31i.cloue.link
E521. claud.in
E522. t-online.de
E523. telecomds.online
E524. authssl.online
E525. com.ssl4.online [aka ssl4.online]
E526. ssl2.online
E527. awsplatform.online
E528. check-active.site
E529. www.portcheckers.com
E530. check.sign-cert.com [aka sign-cert.com]
E531. documents-reader.com
E532. mail.certifiedauth.in
E533. ndlestomak.top
E534. vote-chary-telegram.info
E535. malvy-vote.life [aka vote-malvy.life]
E536. fikasterwer.top
E537. voteph.art
E538. files-ukr.net
E539. files.ukr.net.ssl2.in
E540. plexbd.net
E541. 3dstore.pro
E542. tg.cyou
E543. balet-ua.pro
E544. hopentools.site
E545. devtools.bond
E546. kitten-268.frge.io
E547. net.frge.io
E548. ukr.net.frge.io
E549. _.ukr.net.frge.io
E550. mail-gov-ua.frge.io
E551. milgov.site
E552. mail-ukr.net
E553. inbox-ukr.net
E554. bihei.eu
E555. milekiev.eu
E556. metanat.ru
E557. metallergroup.ru
E558. monitor.personlog.in
E559. comperssw.fun
E560. maxteroper.ru
E561. sismasterhome.ru
E562. filterfullproperty.ru
E563. linedrv.com
E564. finformservice.com
E565. getssl.click
E566. misp.cert.gov.ua
E567. s3-esa.cloud
E568. csp.certifiedauth.in
E569. vivianstyler.ru
E570. farbi-ua.pics [aka farbi-uah.pics]
E571. live.com.exmo.day
E572. live.com.getssl.click
E573. reg-ukr.net
E574. regs-ukr.net
E575. balkimotion.ru
E576. vertusupportjk.org
E577. pay.ukr-compens.xyz
E578. off.ukr-compens.xyz
E579. compensationukr.com
E580. uatax-compens.xyz
E581. ua-compensations.xyz
E582. ua-taxes-compens.xyz
E583. myua-compensations.xyz
E584. tax-compenses.xyz
E585. s3-stig.cloud
E586. rresteraftin.com
E587. duhodown.fun
E588. swinj.online
E589. hsts.online [aka www.hsts.online]
E590. prozorro.online
E591. jimloamfilling.online
E592. ukr-net-downloadfile.su
E593. ukrainebayra.com
E594. agro-sk.com.ua
E595. geroiua.com.ua [aka geroiukr.com.ua]
E596. nv.ua
E597. 01mirror.com.ua
E598. dsns.com.ua
E599. i-like-hokku.co.ua
E600. ua-geroi.com.ua
E601. superops.ai
E602. blakejones.xyz
E603. uacompensation.xyz
E604. ec-compensation.xyz
E605. diplombar.by
E606. drive.google.com
E607. www.facebook.com
E608. www.ssl2.in
E609. onedrive.live.com
E610. www.binance.com.exmo.day
E611. www.authssl.in
E612. domthr.xyz
E613. kmtacn.com
E614. crmeds.com
E615. data.syncthing.net
E616. davincigroup.online
E617. static-ukr.net
E618. nejsemlama.cz
E619. documentreader.net
E620. nabufixservice.name
E621. nabufixservice.su
E622. 8161.uk
E623. settingsukr.net
E624. rubidiumo.ru
E625. super777bomba.ru
E626. billyhot.ru
E627. mail.numina.md
E628. ipoluchayteudovolstvie.ru
E629. xcqef.ru
E630. boddyshow.fun
E631. bluepablo.fun
E632. kowersize.fun
E633. howlcars.fun
E634. humanitarydp.ug
E635. acc-ukr.net
E636. cca-ukr.net
E637. bh-ukr.net
E638. internetcygane.ru
E639. gov-gr.cloud
E640. ukr.net.ssl1.site
E641. share.ukr.net.ssl1.site
E642. net.ssl1.online
E643. ukr.net.ssl1.online
E644. dis.gov.ua
E645. dx-ukr.net
E646. autodoka.com.ua
E647. marmaris.com.ua
E648. ukr.net.ssl2.in
E649. docs.ukr.net.ssl2.in
E650. accounts.ukr.net.ssl2.in
E651. edisk.ukr.net.ssl2.in
E652. net.ssl2.in [aka ssl2.in]
E653. ukr.net.ssl2.site
E654. com.ssl2.site
E655. docs.ukr.net.ssl2.site
E656. googie.com.ssl2.site
E657. wi-opros.top
E658. apps-opros.top
E659. net-certificate.services
E660. notifications.certifiedauth.in
E661. gov-trust.cloud
E662. res.certifiedauth.in
E663. notifications.google2.certifiedauth.in
E664. zero-trust.solutions
E665. l-ukr.net
E666. 0-ukr.net
E667. 1-ukr.net
E668. 2fa-ukr.net
E669. 4e-ukr.net
E670. el-ukr.net
E671. edisk.ukr.net.ssl1.online
E672. dnslookup.seowebchecker.com
E673. com.ssl2.online
E674. googie.com.ssl4.online
E675. net.ssl4.online
E676. ssl1.online
E677. ukr.net.ssl4.online
E678. docs.googie.com.ssl4.online
E679. net.ssl2.online
E680. ukr.net.ssl2.online
E681. gdocs.com.ssl2.online
E682. www.ssl2.link
E683. ukr.net.ssl2.link
E684. ns2.authssl.link
E685. accounts.ukr.net.ssl2.link
E686. elyslink.online
E687. edopomogaonline.yolasite.com
E688. gdrive.com.ssl2.online
E689. googie.com.ssl3.online
E690. numsecukr.net
E691. cdn.exmo.day
E692. cdn.certifiedauth.in
E693. uadop.webflow.io
E694. cdn.live.com.getssl.click
E695. conf-ukr.net
E696. co-uah.top
E697. for-gos.top
E698. google.drive-share.site
E699. google.share-drive.site
E700. www.google-drive.site
E701. ukraine-charu.life
E702. shared.drive.googie.com.ssl4.site
E703. drive.google.com.getssl.click
E704. drive.googles.com.personlog.in
E705. store1.gofile.io
E706. drive.googie.com.ssl2.site
E707. alfa-gos.top
E708. badge-gos.top
E709. wers-gos.top
E710. jar-gos.top
E711. teierqam.org
E712. tas-gos.top
E713. tense-gos.top
E714. goodlenuxilam.site
E715. nas-files.firstcloudit.com
E716. ua-calendar.firstcloudit.com
E717. e-wwg.com
E718. googledrive.com.ssl2.site
E719. docs.googledrive.com.ssl2.site
E720. object-storage-service.com
E721. ns1.authssl.link
E722. rpc.1qw.us
E723. ns1.modeselling.com
E724. balet-ua.us
E725. ns1.oncetrips.com
E726. ndibk.gov.ua
E727. outlook.com
E728. imgurl.ir
E729. maluvani-ua.eu
E730. ftp.ssttekstil.com
E731. tacticalv.com
E732. telegram.org-a0dk3dm91iu.tgeo.link
E733. ns1.goaccount.link
E734. ns2.goaccount.link
E735. account.live.com.exmo.day
E736. store3.gofile.io
E737. store8.gofile.io
E738. maximprofile.net
E739. login-ukr.net
E740. login.certifiedauth.in
E741. signup-ukr.net
E742. login.exmo.day
E743. mocky.io
E744. picwalldoor.ru
E745. awards-ua.life
E746. restmantra.by
E747. propertyminsk.by
E748. vikompalion.ru
E749. magicpic.eu
E750. zalamafiapopcultur.ru
E751. baletkiev.pics
E752. tvorchist-ua.eu
E753. crazykids.pics
E754. tvorchist-sadochka.eu [aka tvorchist-sch-hudojnika.eu]
E755. ditinstvo-ua.pics [aka ua-ditinstvo.pics]
E756. drv2ms.com
