=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 384 canonicals"
Entities:
E1. lingrevelat.com
E182. economiquity.org
E183. zapto.org
E184. anniversarygiftsforcouples.com
E185. webhop.me
E186. www.facebook.com
E187. www.msftncsi.com
E188. www.virustotal.com [aka www.symantec.com, virustotal.com]
E189. www.hybrid-analysis.com
E190. www.michiganmastereltiempo.com
Mentions:
M1. "upportteam.lingrevelat.com" (Domain) — options: E1, E2, E3, E4
M2. "lingrevelat.com" (Domain) — options: E10, E11, E3, E7
M3. "surname192.temp.swtest.ru" (Domain) — options: E5, E15, E16, E10
M4. "sv5206.xserver.jp" (Domain) — options: E2, E5, E22, E10
M5. "integramultimedia.com.mx" (Domain) — options: E10, E5, E27, E28
M6. "anniversarygiftsforcouples.com" (Domain) — options: E10, E3, E31, E2
M7. "expeditionabroad.com" (Domain) — options: E10, E2, E3, E34
M8. "staystrongjewels.com" (Domain) — options: E10, E3, E36, E2
M9. "co87972.tmweb.ru" (Domain) — options: E2, E16, E39, E15
M10. "biengrandir37.com" (Domain) — options: E10, E5, E3, E42
M11. "cautionphenomenon.co.kr" (Domain) — options: E2, E5, E45, E46
M12. "smartideabusiness.com" (Domain) — options: E2, E10, E3, E48
M13. "thestoreroomnsw.com.au" (Domain) — options: E2, E10, E49, E5
M14. "kesp.cl" (Domain) — options: E2, E53, E54, E5
M15. "airmauritiusticket.com" (Domain) — options: E2, E5, E3, E58
M16. "enlamentedeunasesor.com" (Domain) — options: E10, E3, E61, E6
M17. "lthhc-zm.com" (Domain) — options: E10, E64, E53, E3
M18. "timeandbright.com" (Domain) — options: E5, E3, E35, E11
M19. "podologaneri.it" (Domain) — options: E10, E69, E70, E2
M20. "widget.forum-pokemon.com" (Domain) — options: E10, E74, E3, E75
M21. "easternexecutiveclub.com" (Domain) — options: E2, E3, E78, E10
M22. "product2020.mrbasic.com" (Domain) — options: E2, E80, E81, E3
M23. "lesrochersblancs.com" (Domain) — options: E10, E3, E84, E5
M24. "agreminj.com" (Domain) — options: E10, E60, E86, E3
M25. "reteredelete.top" (Domain) — options: E13, E89, E90, E91
M26. "successilin.top" (Domain) — options: E96, E89, E97, E12
M27. "servehalflife.com" (Domain) — options: E2, E82, E99, E100
M28. "smm2021.net" (Domain) — options: E2, E101, E102, E5
M29. "ginaengg.com" (Domain) — options: E6, E2, E107, E78
M30. "rivertimad.com" (Domain) — options: E10, E27, E3, E1
M31. "lonelyatthetop.com" (Domain) — options: E10, E3, E53, E111
M32. "winchconstruction.com" (Domain) — options: E2, E3, E113, E6
M33. "nowpropitup.com" (Domain) — options: E112, E85, E53, E3
M34. "garagemusicschool.it" (Domain) — options: E2, E118, E119, E10
M35. "forkscenter.fr" (Domain) — options: E63, E10, E25, E2
M36. "vuonorganic.com" (Domain) — options: E2, E124, E3, E6
M37. "granitecsinks.ca" (Domain) — options: E2, E126, E127, E5
M38. "thaibbqculver.com" (Domain) — options: E2, E82, E22, E3
M39. "baidencult.com" (Domain) — options: E76, E3, E2, E87
M40. "center-gos.top" (Domain) — options: E133, E134, E135, E136
M41. "euro24dopomoga0.yolasite.com" (Domain) — options: E2, E140, E58, E8
M42. "inter-webservices.com" (Domain) — options: E2, E50, E3, E5
M43. "project3.top" (Domain) — options: E40, E89, E63, E143
M44. "rmssrv3.ru" (Domain) — options: E21, E16, E144, E18
M45. "project2.top" (Domain) — options: E112, E89, E63, E143
M46. "co-opros.top" (Domain) — options: E147, E148, E149, E63
M47. "winuvinnosluk.club" (Domain) — options: E13, E56, E91, E153
M48. "parodadoca.ru" (Domain) — options: E5, E2, E16, E20
M49. "shormanz.com" (Domain) — options: E2, E155, E156, E3
M50. "cerv-gos.top" (Domain) — options: E133, E158, E134, E63
M51. "jevejosader.top" (Domain) — options: E135, E158, E162, E89
M52. "oceriesfornot.top" (Domain) — options: E111, E89, E91, E38
M53. "blinkij.com" (Domain) — options: E116, E60, E3, E6
M54. "product-reviews.website" (Domain) — options: E112, E166, E40, E101
M55. "arelyevennot.top" (Domain) — options: E96, E89, E12, E87
M56. "jel-gos.top" (Domain) — options: E161, E135, E158, E133
M57. "britxec.com" (Domain) — options: E82, E169, E125, E3
M58. "texlidia.com" (Domain) — options: E35, E171, E67, E3
M59. "rea-gos.top" (Domain) — options: E161, E63, E158, E139
M60. "economiquity.org" (Domain) — options: E82, E173, E174, E112
M61. "akaluij.com" (Domain) — options: E6, E88, E3, E164
M62. "jorgava.com" (Domain) — options: E169, E172, E83, E3
M63. "districoperav.icu" (Domain) — options: E12, E179, E180, E25
M64. "dogiraftig.com" (Domain) — options: E52, E44, E3, E77
M65. "karunadana.org" (Domain) — options: E114, E182, E176, E2
M66. "varanasiclick.ru" (Domain) — options: E5, E16, E62, E122
M67. "webknives.com" (Domain) — options: E2, E32, E184, E3
M68. "www.michiganmastereltiempo.com" (Domain) — options: E2, E186, E187, E5
M69. "verofes.com" (Domain) — options: E13, E26, E31, E3
M70. "www.facebook.com" (Domain) — options: E66, E190, E165, E110

=== RESPONSE (44.6s, in 5922 / out 12787 tok, stop) ===
{"v":[{"m":"upportteam.lingrevelat.com","id":"NEW","g":"subdomain of lingrevelat.com","p":"E1","r":"p"},{"m":"lingrevelat.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"surname192.temp.swtest.ru","id":"NEW","g":"domain name","p":null,"r":null},{"m":"sv5206.xserver.jp","id":"NEW","g":"domain name","p":null,"r":null},{"m":"integramultimedia.com.mx","id":"NEW","g":"domain name","p":null,"r":null},{"m":"anniversarygiftsforcouples.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"expeditionabroad.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"staystrongjewels.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"co87972.tmweb.ru","id":"NEW","g":"domain name","p":null,"r":null},{"m":"biengrandir37.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"cautionphenomenon.co.kr","id":"NEW","g":"domain name","p":null,"r":null},{"m":"smartideabusiness.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"thestoreroomnsw.com.au","id":"NEW","g":"domain name","p":null,"r":null},{"m":"kesp.cl","id":"NEW","g":"domain name","p":null,"r":null},{"m":"airmauritiusticket.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"enlamentedeunasesor.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"lthhc-zm.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"timeandbright.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"podologaneri.it","id":"NEW","g":"domain name","p":null,"r":null},{"m":"widget.forum-pokemon.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"easternexecutiveclub.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"product2020.mrbasic.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"lesrochersblancs.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"agreminj.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"reteredelete.top","id":"NEW","g":"domain name","p":null,"r":null},{"m":"successilin.top","id":"NEW","g":"domain name","p":null,"r":null},{"m":"servehalflife.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"smm2021.net","id":"NEW","g":"domain name","p":null,"r":null},{"m":"ginaengg.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"rivertimad.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"lonelyatthetop.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"winchconstruction.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"nowpropitup.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"garagemusicschool.it","id":"NEW","g":"domain name","p":null,"r":null},{"m":"forkscenter.fr","id":"NEW","g":"domain name","p":null,"r":null},{"m":"vuonorganic.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"granitecsinks.ca","id":"NEW","g":"domain name","p":null,"r":null},{"m":"thaibbqculver.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"baidencult.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"center-gos.top","id":"NEW","g":"domain name","p":null,"r":null},{"m":"euro24dopomoga0.yolasite.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"inter-webservices.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"project3.top","id":"NEW","g":"domain name","p":null,"r":null},{"m":"rmssrv3.ru","id":"NEW","g":"domain name","p":null,"r":null},{"m":"project2.top","id":"NEW","g":"domain name","p":null,"r":null},{"m":"co-opros.top","id":"NEW","g":"domain name","p":null,"r":null},{"m":"winuvinnosluk.club","id":"NEW","g":"domain name","p":null,"r":null},{"m":"parodadoca.ru","id":"NEW","g":"domain name","p":null,"r":null},{"m":"shormanz.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"cerv-gos.top","id":"NEW","g":"domain name","p":null,"r":null},{"m":"jevejosader.top","id":"NEW","g":"domain name","p":null,"r":null},{"m":"oceriesfornot.top","id":"NEW","g":"domain name","p":null,"r":null},{"m":"blinkij.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"product-reviews.website","id":"NEW","g":"domain name","p":null,"r":null},{"m":"arelyevennot.top","id":"NEW","g":"domain name","p":null,"r":null},{"m":"jel-gos.top","id":"NEW","g":"domain name","p":null,"r":null},{"m":"britxec.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"texlidia.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"rea-gos.top","id":"NEW","g":"domain name","p":null,"r":null},{"m":"economiquity.org","id":"NEW","g":"domain name","p":null,"r":null},{"m":"akaluij.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"jorgava.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"districoperav.icu","id":"NEW","g":"domain name","p":null,"r":null},{"m":"dogiraftig.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"karunadana.org","id":"NEW","g":"domain name","p":null,"r":null},{"m":"varanasiclick.ru","id":"NEW","g":"domain name","p":null,"r":null},{"m":"webknives.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"www.michiganmastereltiempo.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"verofes.com","id":"NEW","g":"domain name","p":null,"r":null},{"m":"www.facebook.com","id":"NEW","g":"domain name","p":null,"r":null}]}
