=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide one thing: which entity it is. Hierarchy between entities is decided elsewhere — never answer it here.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for. A mention may carry a `ctx:` reference naming the evidence window(s) (`S1. …`) that contain it.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference.

Output one raw JSON object per line (JSONL), no markdown fences, no commentary, no wrapping array, one line per mention, in order, keys exactly `m`, `id`, `g`:
{"m":"M1","id":"E3","g":null}
{"m":"M2","id":"NEW","g":"a 2010 release of the suite"}

--- text ---
Source: "Кібератака на державні організації України з використанням теми "Азовсталі" та шкідливої програми Cobalt Strike Beacon (CERT-UA#4490)" — evidence: S1. "зауважити, що файл "pe.dll", так само, як і файл "spisok.exe" з повідомлення CERT-UA#4464, захищено за допомогою криптору, що має відношення до групи TrickBot.</p><p>Згадана активність має цільовий характер та відстежуватиметься за ідентифікатором UAC-0098.</p><p><br></p><p><br></p><p><strong>Індикатори ком" S2. "r></p><p><strong>Рекомендації:</strong></p><p>1. Заборонити офісним програмам (EXCEL.EXE, WINWORD.EXE тощо) створювати небезпечні процеси (наприклад, rundll32.exe, wscript.exe та інші).</p><p>2. Здійснювати додатковий моніторинг фактів встановлення мережевих з'єднань процесом rundll32.exe.</p><p><br></p><p><str"
Entities:
E1. APT41
E128. WordFence
E129. 360Netlab
E130. Rapid7
E131. hostkey.com
E132. cherryservers.com
Mentions:
M1. "TrickBot" (HackerGroup) — options: E1, E2, E3, E4 — ctx: S1
M2. "rundll32.exe" (Software) — options: E11, E12, E13, E14 — ctx: S2
M3. "dezword.com" (Domain) — options: E21, E22, E23, E24
M4. "agreminj.com" (Domain) — options: E31, E32, E33, E22
M5. "akaluij.com" (Domain) — options: E36, E24, E38, E22
M6. "anidoz.com" (Domain) — options: E21, E28, E41, E22
M7. "apeduze.com" (Domain) — options: E47, E22, E48, E49
M8. "apokil.com" (Domain) — options: E47, E24, E22, E31
M9. "arentuk.com" (Domain) — options: E40, E55, E56, E22
M10. "axikok.com" (Domain) — options: E31, E28, E58, E22
M11. "azimurs.com" (Domain) — options: E60, E61, E62, E22
M12. "baidencult.com" (Domain) — options: E40, E64, E22, E21
M13. "billiopa.com" (Domain) — options: E34, E22, E68, E40
M14. "blinkij.com" (Domain) — options: E21, E39, E73, E22
M15. "blopik.com" (Domain) — options: E21, E66, E76, E22
M16. "borizhog.com" (Domain) — options: E43, E22, E78, E31
M17. "britxec.com" (Domain) — options: E80, E81, E82, E22
M18. "drimzis.com" (Domain) — options: E21, E71, E27, E22
M19. "fluoxi.com" (Domain) — options: E80, E22, E85, E21
M20. "shikjil.com" (Domain) — options: E53, E24, E22, E49
M21. "shormanz.com" (Domain) — options: E40, E54, E82, E22
M22. "verofes.com" (Domain) — options: E42, E91, E92, E22
M23. "cherryservers.com" (Organization) — options: E115, E116, E117, E118
M24. "hostkey.com" (Organization) — options: E115, E122, E118, E125

=== RESPONSE (22.4s, in 3150 / out 2908 tok, stop) ===
{"m":"TrickBot","id":"NEW","g":"a cybercriminal group"}
{"m":"rundll32.exe","id":"NEW","g":"a Windows system process"}
{"m":"dezword.com","id":"NEW","g":"a domain"}
{"m":"agreminj.com","id":"NEW","g":"a domain"}
{"m":"akaluij.com","id":"NEW","g":"a domain"}
{"m":"anidoz.com","id":"NEW","g":"a domain"}
{"m":"apeduze.com","id":"NEW","g":"a domain"}
{"m":"apokil.com","id":"NEW","g":"a domain"}
{"m":"arentuk.com","id":"NEW","g":"a domain"}
{"m":"axikok.com","id":"NEW","g":"a domain"}
{"m":"azimurs.com","id":"NEW","g":"a domain"}
{"m":"baidencult.com","id":"NEW","g":"a domain"}
{"m":"billiopa.com","id":"NEW","g":"a domain"}
{"m":"blinkij.com","id":"NEW","g":"a domain"}
{"m":"blopik.com","id":"NEW","g":"a domain"}
{"m":"borizhog.com","id":"NEW","g":"a domain"}
{"m":"britxec.com","id":"NEW","g":"a domain"}
{"m":"drimzis.com","id":"NEW","g":"a domain"}
{"m":"fluoxi.com","id":"NEW","g":"a domain"}
{"m":"shikjil.com","id":"NEW","g":"a domain"}
{"m":"shormanz.com","id":"NEW","g":"a domain"}
{"m":"verofes.com","id":"NEW","g":"a domain"}
{"m":"cherryservers.com","id":"NEW","g":"a hosting provider"}
{"m":"hostkey.com","id":"NEW","g":"a hosting provider"}
