=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 802 canonicals"
Entities:
E1. cloue.link
E178. cdn.discordapp.com
E179. bounceme.net
E180. alt-2cdn.net
E181. conf-ukr.net
E182. oncetrips.com
E183. troadsecow.com
E184. telegraom.me
E185. golgba.com
E186. tinyurl.com
E187. programasparapc.net
E188. telegram-wap.me
E189. web-ukr.net
E190. milotrad.ru
E191. nikotod.ru
E192. tme-id.ru
E193. myftp.biz
E194. up-dot.myftp.org
E195. up-lnk.myftp.org
E196. optica-rd.myftp.biz
E197. center-gos.top
E198. ais-gos.top
E199. wers-gos.top
E200. cerv-gos.top
E201. for-gos.top
E202. alf-gos.top
E203. tas-gos.top
E204. ev-gos.top
E205. apeduze.com
E206. softloadup.com
E207. freesitucionap.com
E208. run.mocky.io
E209. wpc-v0cdn.org
E210. moskeet.com
E211. netbin.host
E212. apokil.com
E213. atlantar.ru
E214. modeselling.com
E215. site-ukr.net
E216. fex.net
E217. xcasinobonuses.net
E218. as49447.net
E219. lamazone.site
E220. notfiled.com
E221. eu-opros.top
E222. kissmafiabeforyoudied.eu
E223. rivierafamily.com
E224. zalamafiapopcultur.eu
E225. ua.aspx.io
E226. app.any.run
E227. shodan.io
E228. agrikoz.com
E229. kitten-268.frge.io
E230. panelunregistertle-348.frge.io
E231. pay.uacompensation.xyz
E232. next24.gg-pay.me
E233. accept-pay.top
E234. accounts.regs-ukr.net
E235. pay.ukr-compens.xyz
E236. chinagrill.co
E237. co-uah.top
E238. cautionphenomenon.co.kr
E239. 1000020.xyz
E240. uatax-compens.xyz
E241. ec-compensation.xyz
E242. tax-compenses.xyz
E243. pge-ukr.net
E244. meta.ua
E245. bilitora.ru
E246. admru.top [aka admukr.top]
E247. topadm.top
E248. an-gos.top
E249. admukr.club
E250. rbadm.top
E251. an-ukr.top
E252. coinerpay.top
E253. trueadm.top
E254. golosdruga.ru
E255. alfa-gos.top
E256. ew-gos.top
E257. d-upl.ddns.net
E258. datagroup.ddns.net
E259. ln-upl.ddns.net
E260. star-cz.ddns.net
E261. single-office.ddns.net
E262. ddnsking.com
E263. dyndns.com
E264. freedynamicdns.net [aka freedynamicdns.org]
E265. jel-gos.top
E266. misp.cert.gov.ua
E267. cert.gov.ua
E268. cve.mitre.org
E269. cck-ukr.net
E270. vljsport.eu.com
E271. 3dstore.pro
E272. pro-gos.top
E273. rea-gos.top
E274. ws-gos.top
E275. badge-gos.top
E276. hopentools.site
E277. dwservice.net [aka www.dwservice.net]
E278. eti-opros.top
E279. top-opros.top
E280. co-opros.top
E281. apps-opros.top
E282. wi-opros.top
E283. aff-opros.top
E284. awa-opros.top
E285. fori-opros.top
E286. jo-opros.top
E287. brunoboys.net
E288. redirectme.net
E289. bourns.space
E290. yi-gos.top
E291. jorgava.com
E292. billiopa.com
E293. gobits3.com
E294. golos2023q.ru
E295. uam-compensation.xyz
E296. tax-compensation.xyz
E297. myua-compensations.xyz
E298. ua-compensations.xyz
E299. ludepa.ec
E300. compensation-ukr.com
E301. jar-gos.top
E302. ceriossl.info
E303. telesecurity.org
E304. central-gos.top
E305. airmauritiusticket.com
E306. tsecurity.sbs
E307. barbacoalosmartinez.com
E308. peer-gos.top
E309. www.msp.gov.ua [aka msp.gov.ua]
E310. ocspdep.com
E311. ansaigon.com
E312. prot-ukr.net
E313. podologaneri.it
E314. a3-ukr.net
E315. verify-ukr.net
E316. dodortar.ru
E317. uatax-compenses.xyz
E318. ao-opros.top
E319. afi-opros.top
E320. amo-opros.top
Mentions:
M1. "carpetmarker.pw" (Domain) — options: E1, E2, E3, E4
M2. "everything-everywhere.at.ply.gg" (Domain) — options: E10, E11, E12, E13
M3. "hmgo.pw" (Domain) — options: E3, E18, E4, E19
M4. "pastebin.com" (Domain) — options: E24, E25, E26, E27
M5. "cloue.link" (Domain) — options: E33, E34, E35, E36
M6. "wpc-v0cdn.org" (Domain) — options: E42, E43, E44, E45
M7. "nx0.ru" (Domain) — options: E51, E21, E52, E53
M8. "dwservice.net" (Domain) — options: E59, E60, E61, E62
M9. "tg.cyou" (Domain) — options: E68, E37, E69, E10
M10. "wicksl.ru" (Domain) — options: E54, E57, E73, E74
M11. "nirsoft.me" (Domain) — options: E77, E78, E79, E17
M12. "pasamart.ru" (Domain) — options: E58, E83, E30, E53
M13. "t.me" (Domain) — options: E87, E81, E17, E82
M14. "qkcew.ru" (Domain) — options: E21, E58, E53, E51
M15. "t-me.io" (Domain) — options: E77, E87, E10, E90
M16. "kopratiso.ru" (Domain) — options: E89, E92, E93, E53
M17. "webknives.com" (Domain) — options: E80, E96, E97, E98
M18. "mxukr.net" (Domain) — options: E60, E101, E102, E103
M19. "hopentools.site" (Domain) — options: E80, E40, E107, E108
M20. "skreatortemp.site" (Domain) — options: E114, E108, E115, E116
M21. "floorfix.com.au" (Domain) — options: E119, E120, E121, E27
M22. "acteran.ru" (Domain) — options: E58, E54, E126, E56
M23. "tgeo.link" (Domain) — options: E1, E39, E130, E10
M24. "fex.net" (Domain) — options: E60, E51, E132, E133
M25. "sackmeister.de" (Domain) — options: E135, E136, E117, E137
M26. "arentuk.com" (Domain) — options: E101, E25, E142, E27
M27. "github.com" (Domain) — options: E10, E144, E145, E27
M28. "mastodon.social" (Domain) — options: E148, E149, E150, E77
M29. "hawksi.ru" (Domain) — options: E54, E21, E154, E53
M30. "bubenci.ru" (Domain) — options: E58, E84, E53, E154
M31. "fluoxi.com" (Domain) — options: E123, E158, E27, E159
M32. "clipperso.ru" (Domain) — options: E54, E156, E164, E53
M33. "pomoshnikrbx.site" (Domain) — options: E113, E108, E165, E112
M34. "erwini.ru" (Domain) — options: E58, E21, E73, E167
M35. "kurapat.ru" (Domain) — options: E54, E58, E169, E83
M36. "i1t.me" (Domain) — options: E77, E81, E79, E17
M37. "shodan.io" (Domain) — options: E10, E173, E17, E174
M38. "cdn.jsdelivr.net" (Domain) — options: E176, E177, E178, E179
M39. "tronogram.com" (Domain) — options: E182, E117, E183, E27
M40. "webhop.me" (Domain) — options: E99, E172, E79, E77
M41. "nxkad.ru" (Domain) — options: E51, E58, E88, E190
M42. "myftp.org" (Domain) — options: E193, E194, E195, E24
M43. "peer-gos.top" (Domain) — options: E23, E197, E198, E199
M44. "nowpropitup.com" (Domain) — options: E109, E164, E27, E205
M45. "t--t.me" (Domain) — options: E77, E81, E79, E82
M46. "mockbin.org" (Domain) — options: E208, E129, E209, E45
M47. "apoxipodes.ru" (Domain) — options: E54, E58, E53, E128
M48. "sytes.net" (Domain) — options: E59, E215, E60, E179
M49. "naffalno.site" (Domain) — options: E96, E219, E111, E108
M50. "droopily.eu" (Domain) — options: E221, E54, E222, E223
M51. "run.mocky.io" (Domain) — options: E44, E225, E226, E10
M52. "blinkij.com" (Domain) — options: E123, E163, E27, E159
M53. "frge.io" (Domain) — options: E17, E229, E3, E230
M54. "mono.gg-pay.me" (Domain) — options: E231, E232, E80, E99
M55. "t.co" (Domain) — options: E87, E3, E77, E236
M56. "domthr.xyz" (Domain) — options: E29, E239, E3, E139
M57. "plexbd.net" (Domain) — options: E59, E60, E216, E105
M58. "metanat.ru" (Domain) — options: E54, E57, E86, E244
M59. "admus.top" (Domain) — options: E246, E247, E248, E249
M60. "flayga.ru" (Domain) — options: E58, E84, E213, E254
M61. "ws-gos.top" (Domain) — options: E19, E198, E199, E203
M62. "ddns.net" (Domain) — options: E257, E258, E172, E259
M63. "rea-gos.top" (Domain) — options: E23, E204, E255, E198
M64. "cuckoo.cert.ee" (Domain) — options: E59, E156, E266, E267
M65. "tg-me.pro" (Domain) — options: E3, E17, E271, E87
M66. "alfa-gos.top" (Domain) — options: E202, E198, E23, E273
M67. "tools.nexcess.net" (Domain) — options: E134, E179, E65, E60
M68. "pre-opros.top" (Domain) — options: E278, E279, E280, E281
M69. "wm-gos.top" (Domain) — options: E274, E248, E198, E199
M70. "bounceme.net" (Domain) — options: E80, E287, E288, E60
M71. "chis-gos.top" (Domain) — options: E274, E198, E290, E200
M72. "golgba.com" (Domain) — options: E138, E291, E254, E27
M73. "bow-gos.top" (Domain) — options: E256, E198, E199, E201
M74. "0-t.me" (Domain) — options: E77, E82, E87, E74
M75. "ec-compensation.xyz" (Domain) — options: E295, E296, E297, E298
M76. "4-t.me" (Domain) — options: E77, E81, E87, E188
M77. "tas-gos.top" (Domain) — options: E23, E198, E274, E273
M78. "criticalosl.tech" (Domain) — options: E302, E197, E150, E303
M79. "kesp.cl" (Domain) — options: E51, E109, E266, E308
M80. "proxylogon.com" (Domain) — options: E119, E185, E124, E311
M81. "aneria.net" (Domain) — options: E134, E277, E313, E65
M82. "lolifans.ru" (Domain) — options: E89, E92, E53, E254
M83. "uacompensation.xyz" (Domain) — options: E231, E298, E295, E239
M84. "awa-opros.top" (Domain) — options: E278, E283, E280, E279

=== RESPONSE (17.3s, in 8005 / out 1863 tok, STOP) ===
{"v":[{"m":"M1","id":"NEW","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":null,"p":null,"r":null},{"m":"M3","id":"NEW","g":null,"p":"E4","r":"b"},{"m":"M4","id":"NEW","g":null,"p":null,"r":null},{"m":"M5","id":"NEW","g":null,"p":"E34","r":"b"},{"m":"M6","id":"NEW","g":null,"p":"E42","r":"b"},{"m":"M7","id":"NEW","g":null,"p":null,"r":null},{"m":"M8","id":"NEW","g":null,"p":null,"r":null},{"m":"M9","id":"NEW","g":null,"p":null,"r":null},{"m":"M10","id":"NEW","g":null,"p":null,"r":null},{"m":"M11","id":"NEW","g":null,"p":null,"r":null},{"m":"M12","id":"NEW","g":null,"p":null,"r":null},{"m":"M13","id":"NEW","g":null,"p":null,"r":null},{"m":"M14","id":"NEW","g":null,"p":null,"r":null},{"m":"M15","id":"NEW","g":null,"p":null,"r":null},{"m":"M16","id":"NEW","g":null,"p":null,"r":null},{"m":"M17","id":"NEW","g":null,"p":null,"r":null},{"m":"M18","id":"NEW","g":null,"p":null,"r":null},{"m":"M19","id":"NEW","g":null,"p":null,"r":null},{"m":"M20","id":"NEW","g":null,"p":null,"r":null},{"m":"M21","id":"NEW","g":null,"p":null,"r":null},{"m":"M22","id":"NEW","g":null,"p":null,"r":null},{"m":"M23","id":"NEW","g":null,"p":"E39","r":"b"},{"m":"M24","id":"NEW","g":null,"p":null,"r":null},{"m":"M25","id":"NEW","g":null,"p":null,"r":null},{"m":"M26","id":"NEW","g":null,"p":null,"r":null},{"m":"M27","id":"NEW","g":null,"p":null,"r":null},{"m":"M28","id":"NEW","g":null,"p":null,"r":null},{"m":"M29","id":"NEW","g":null,"p":null,"r":null},{"m":"M30","id":"NEW","g":null,"p":null,"r":null},{"m":"M31","id":"NEW","g":null,"p":null,"r":null},{"m":"M32","id":"NEW","g":null,"p":null,"r":null},{"m":"M33","id":"NEW","g":null,"p":null,"r":null},{"m":"M34","id":"NEW","g":null,"p":null,"r":null},{"m":"M35","id":"NEW","g":null,"p":null,"r":null},{"m":"M36","id":"NEW","g":null,"p":null,"r":null},{"m":"M37","id":"NEW","g":null,"p":null,"r":null},{"m":"M38","id":"NEW","g":null,"p":null,"r":null},{"m":"M39","id":"NEW","g":null,"p":null,"r":null},{"m":"M40","id":"NEW","g":null,"p":"E99","r":"b"},{"m":"M41","id":"NEW","g":null,"p":null,"r":null},{"m":"M42","id":"NEW","g":null,"p":"E194","r":"b"},{"m":"M43","id":"NEW","g":null,"p":null,"r":null},{"m":"M44","id":"NEW","g":null,"p":null,"r":null},{"m":"M45","id":"NEW","g":null,"p":null,"r":null},{"m":"M46","id":"NEW","g":null,"p":null,"r":null},{"m":"M47","id":"NEW","g":null,"p":null,"r":null},{"m":"M48","id":"NEW","g":null,"p":null,"r":null},{"m":"M49","id":"NEW","g":null,"p":null,"r":null},{"m":"M50","id":"NEW","g":null,"p":null,"r":null},{"m":"M51","id":"NEW","g":null,"p":null,"r":null},{"m":"M52","id":"NEW","g":null,"p":null,"r":null},{"m":"M53","id":"NEW","g":null,"p":"E229","r":"b"},{"m":"M54","id":"NEW","g":null,"p":null,"r":null},{"m":"M55","id":"NEW","g":null,"p":null,"r":null},{"m":"M56","id":"NEW","g":null,"p":null,"r":null},{"m":"M57","id":"NEW","g":null,"p":null,"r":null},{"m":"M58","id":"NEW","g":null,"p":null,"r":null},{"m":"M59","id":"NEW","g":null,"p":null,"r":null},{"m":"M60","id":"NEW","g":null,"p":null,"r":null},{"m":"M61","id":"NEW","g":null,"p":null,"r":null},{"m":"M62","id":"NEW","g":null,"p":"E257","r":"b"},{"m":"M63","id":"NEW","g":null,"p":null,"r":null},{"m":"M64","id":"NEW","g":null,"p":null,"r":null},{"m":"M65","id":"NEW","g":null,"p":null,"r":null},{"m":"M66","id":"NEW","g":null,"p":null,"r":null},{"m":"M67","id":"NEW","g":null,"p":null,"r":null},{"m":"M68","id":"NEW","g":null,"p":null,"r":null},{"m":"M69","id":"NEW","g":null,"p":null,"r":null},{"m":"M70","id":"NEW","g":null,"p":null,"r":null},{"m":"M71","id":"NEW","g":null,"p":null,"r":null},{"m":"M72","id":"NEW","g":null,"p":null,"r":null},{"m":"M73","id":"NEW","g":null,"p":null,"r":null},{"m":"M74","id":"NEW","g":null,"p":null,"r":null},{"m":"M75","id":"NEW","g":null,"p":null,"r":null},{"m":"M76","id":"NEW","g":null,"p":null,"r":null},{"m":"M77","id":"NEW","g":null,"p":null,"r":null},{"m":"M78","id":"NEW","g":null,"p":null,"r":null},{"m":"M79","id":"NEW","g":null,"p":null,"r":null},{"m":"M80","id":"NEW","g":null,"p":null,"r":null},{"m":"M81","id":"NEW","g":null,"p":null,"r":null},{"m":"M82","id":"NEW","g":null,"p":null,"r":null},{"m":"M83","id":"NEW","g":null,"p":"E231","r":"b"},{"m":"M84","id":"NEW","g":null,"p":null,"r":null}]}
