=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide one thing: which entity it is. Hierarchy between entities is decided elsewhere — never answer it here.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for. A mention may carry a `ctx:` reference naming the evidence window(s) (`S1. …`) that contain it.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference.

Output one raw JSON object per line (JSONL), no markdown fences, no commentary, no wrapping array, one line per mention, in order, keys exactly `m`, `id`, `g`:
{"m":"M1","id":"E3","g":null}
{"m":"M2","id":"NEW","g":"a 2010 release of the suite"}

--- text ---
Source: "Кібератака на державні організації України з використанням теми "Азовсталі" та шкідливої програми Cobalt Strike Beacon (CERT-UA#4490)" — evidence: S1. "зауважити, що файл "pe.dll", так само, як і файл "spisok.exe" з повідомлення CERT-UA#4464, захищено за допомогою криптору, що має відношення до групи TrickBot.</p><p>Згадана активність має цільовий характер та відстежуватиметься за ідентифікатором UAC-0098.</p><p><br></p><p><br></p><p><strong>Індикатори ком" S2. "r></p><p><strong>Рекомендації:</strong></p><p>1. Заборонити офісним програмам (EXCEL.EXE, WINWORD.EXE тощо) створювати небезпечні процеси (наприклад, rundll32.exe, wscript.exe та інші).</p><p>2. Здійснювати додатковий моніторинг фактів встановлення мережевих з'єднань процесом rundll32.exe.</p><p><br></p><p><str"
Entities:
E1. UAC-0008 (Buhtrap)
E2. Armageddon/Gamaredon [aka UAC-0096, Armageddon]
E3. APT28
M1. "TrickBot" (HackerGroup) — options: E1, E2, E3, E4 — ctx: S1
M2. "rundll32.exe" (Software) — options: E11, E12, E13, E14 — ctx: S2
M3. "dezword.com" (Domain) — options: E21, E22, E23, E24
M4. "agreminj.com" (Domain) — options: E31, E32, E33, E22
M5. "akaluij.com" (Domain) — options: E27, E38, E39, E22
M6. "anidoz.com" (Domain) — options: E42, E28, E43, E22
M7. "apeduze.com" (Domain) — options: E48, E22, E49, E30
M8. "apokil.com" (Domain) — options: E48, E38, E22, E27
M9. "arentuk.com" (Domain) — options: E55, E56, E22, E27
M10. "axikok.com" (Domain) — options: E54, E28, E58, E22
M11. "azimurs.com" (Domain) — options: E31, E64, E65, E22
M12. "baidencult.com" (Domain) — options: E24, E67, E22, E41
M13. "billiopa.com" (Domain) — options: E71, E22, E72, E25
M14. "blinkij.com" (Domain) — options: E27, E40, E75, E22
M15. "blopik.com" (Domain) — options: E54, E63, E77, E22
M16. "borizhog.com" (Domain) — options: E34, E22, E76, E44
M17. "britxec.com" (Domain) — options: E21, E80, E81, E22
M18. "drimzis.com" (Domain) — options: E74, E85, E22, E41
M19. "fluoxi.com" (Domain) — options: E73, E22, E87, E54
M20. "shikjil.com" (Domain) — options: E44, E38, E22, E27
M21. "shormanz.com" (Domain) — options: E90, E53, E81, E22
M22. "verofes.com" (Domain) — options: E30, E93, E94, E22
M23. "cherryservers.com" (Organization) — options: E118, E119, E120, E121
M24. "hostkey.com" (Organization) — options: E118, E128, E121, E119

=== RESPONSE (34.2s, in 3224 / out 3827 tok, stop) ===
{"m":"TrickBot","id":"NEW","g":"group associated with the mentioned cryptor"}
{"m":"rundll32.exe","id":"NEW","g":"process to be monitored for network connections"}
{"m":"dezword.com","id":"NEW","g":null}
{"m":"agreminj.com","id":"NEW","g":null}
{"m":"akaluij.com","id":"NEW","g":null}
{"m":"anidoz.com","id":"NEW","g":null}
{"m":"apeduze.com","id":"NEW","g":null}
{"m":"apokil.com","id":"NEW","g":null}
{"m":"arentuk.com","id":"NEW","g":null}
{"m":"axikok.com","id":"NEW","g":null}
{"m":"azimurs.com","id":"NEW","g":null}
{"m":"baidencult.com","id":"NEW","g":null}
{"m":"billiopa.com","id":"NEW","g":null}
{"m":"blinkij.com","id":"NEW","g":null}
{"m":"blopik.com","id":"NEW","g":null}
{"m":"borizhog.com","id":"NEW","g":null}
{"m":"britxec.com","id":"NEW","g":null}
{"m":"drimzis.com","id":"NEW","g":null}
{"m":"fluoxi.com","id":"NEW","g":null}
{"m":"shikjil.com","id":"NEW","g":null}
{"m":"shormanz.com","id":"NEW","g":null}
{"m":"verofes.com","id":"NEW","g":null}
{"m":"cherryservers.com","id":"NEW","g":null}
{"m":"hostkey.com","id":"NEW","g":null}
