=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 920 canonicals"
Entities:
E1. groupdavinci.online
E178. meta.ua
E179. metanat.ru
E180. t-me.io
E181. shormanz.com
E182. aspx.io
E183. tg.cyou
E184. censys.io
E185. i1t.me
E186. propertyiran.ir
E187. file.io
E188. cs1.wpc-v0cdn.org
E189. zuh3vcyskd4gipkm.onion
E190. mockbin.org
E191. apitelegram.org
E192. ipv6-wpnc.net
E193. ua-cip.org
E194. freedynamicdns.org
E195. info-cip.org
E196. chis-gos.top
E197. center-gos.top [aka central-gos.top]
E198. alf-gos.top [aka alfa-gos.top]
E199. co-uah.top
E200. cerv-gos.top
E201. for-gos.top
E202. an-gos.top
E203. ev-gos.top
E204. jar-gos.top
E205. modeselling.com
E206. dnspod.com
E207. ns1.modeselling.com
E208. claud.in
E209. telegram.org-a0dm91dk31i.cloue.link
E210. telegram.org.t.me-cloud.link
E211. telegram.org-a0dk3dm91iu.tgeo.link
E212. net.frge.io
E213. ukr.net.frge.io
E214. _.ukr.net.frge.io
E215. kitten-268.frge.io
E216. nxkad.ru
E217. redport80.ru
E218. zapto.org
E219. teierqam.org
E220. telegram.uk.net
E221. teiegram1.me
E222. telegra.ph
E223. combinedresidency.org
E224. criticalosl.tech
E225. sytes.net
E226. frge.io
E227. gofile.io
E228. telegram-mobile.ru
E229. telegram-wap.me
E230. advanced-ip-scanner.click
E231. telegram-wed.id
E232. varanasiclick.ru
E233. telegram.account.associates
E234. yandex.ru
E235. ukr.net
E236. 1-ukr.net
E237. lamazone.site
E238. eumr.site
E239. 1833.site
E240. noip.com
E241. 8003659902.site
E242. webhook.site
E243. misp.cert.gov.ua
E244. peer-gos.top
E245. ipapi.co
E246. www.msp.gov.ua [aka msp.gov.ua]
E247. rresteraftin.com
E248. blinkij.com
E249. domtern.com
E250. pas-ukr.net
E251. t.me
E252. t--t.me
E253. 0-t.me
E254. fast-mail.site
E255. hopentools.site
E256. premiumjeck.site
E257. igshop.net
E258. windacarmelita.pw
E259. easternexecutiveclub.com
E260. britxec.com
E261. xcasinobonuses.net
E262. tools.nexcess.net
E263. hopentools.ru
E264. onyangdol.site
Mentions:
M1. "davincigroup.online" (Domain) — options: E1, E2, E3, E4
M2. "groupdavinci.online" (Domain) — options: E10, E4, E3, E5
M3. "graphiuma.online" (Domain) — options: E14, E15, E13, E3
M4. "dipteran.online" (Domain) — options: E14, E13, E18, E3
M5. "elyslink.online" (Domain) — options: E2, E22, E13, E3
M6. "zakolibal.online" (Domain) — options: E15, E21, E12, E3
M7. "truffa.online" (Domain) — options: E4, E13, E3, E21
M8. "barbatus.online" (Domain) — options: E14, E2, E6, E19
M9. "telecomds.online" (Domain) — options: E25, E9, E20, E21
M10. "t-online.de" (Domain) — options: E9, E27, E28, E2
M11. "swinj.online" (Domain) — options: E21, E9, E13, E3
M12. "jimloamfilling.online" (Domain) — options: E22, E15, E9, E3
M13. "dwservice.net" (Domain) — options: E33, E34, E35, E36
M14. "xbeta.online" (Domain) — options: E9, E14, E16, E3
M15. "phymateus.online" (Domain) — options: E2, E3, E4, E20
M16. "wasabiwallet.online" (Domain) — options: E19, E42, E43, E3
M17. "coagula.online" (Domain) — options: E4, E17, E3, E14
M18. "courtgova.online" (Domain) — options: E15, E46, E45, E47
M19. "melitaeas.online" (Domain) — options: E21, E14, E3, E23
M20. "scorpiones.online" (Domain) — options: E2, E45, E21, E3
M21. "courtbox.online" (Domain) — options: E49, E15, E17, E3
M22. "online.ua" (Domain) — options: E30, E51, E52, E53
M23. "sardanal.online" (Domain) — options: E2, E3, E42, E21
M24. "edopomogaonline.yolasite.com" (Domain) — options: E57, E58, E59, E9
M25. "gondurasonline.ug" (Domain) — options: E46, E64, E32, E15
M26. "dyndns.com" (Domain) — options: E33, E67, E68, E63
M27. "vdsina.ru" (Domain) — options: E74, E75, E76, E77
M28. "delta-storages.com" (Domain) — options: E82, E83, E84, E85
M29. "chimeramarketplace.online" (Domain) — options: E89, E3, E6, E90
M30. "www.dropbox.com" (Domain) — options: E91, E92, E93, E94
M31. "ruvds.com" (Domain) — options: E100, E101, E102, E63
M32. "krasavchikoleg.net" (Domain) — options: E106, E107, E36, E37
M33. "igshop.net" (Domain) — options: E110, E34, E111, E112
M34. "tg.cyou" (Domain) — options: E116, E117, E118, E74
M35. "fluoxi.com" (Domain) — options: E124, E125, E63, E126
M36. "golgba.com" (Domain) — options: E66, E131, E132, E63
M37. "zarabovannyok.eu" (Domain) — options: E101, E100, E137, E138
M38. "academiadutygroup.com.br" (Domain) — options: E1, E63, E7, E142
M39. "freeusadatingxxx.online" (Domain) — options: E12, E1, E45, E3
M40. "onedrive.live.com" (Domain) — options: E91, E63, E92, E144
M41. "civh.ru" (Domain) — options: E147, E41, E77, E100
M42. "www.dstruct.net" (Domain) — options: E33, E5, E150, E86
M43. "cdn.jsdelivr.net" (Domain) — options: E155, E156, E157, E158
M44. "ginaengg.com" (Domain) — options: E119, E161, E162, E163
M45. "vinergil.com" (Domain) — options: E103, E162, E63, E165
M46. "mivocloud.com" (Domain) — options: E104, E169, E170, E63
M47. "webknives.com" (Domain) — options: E112, E85, E174, E63
M48. "metallergroup.ru" (Domain) — options: E177, E77, E178, E74
M49. "shodan.io" (Domain) — options: E180, E181, E182, E183
M50. "wpc-v0cdn.org" (Domain) — options: E188, E189, E190, E191
M51. "peer-gos.top" (Domain) — options: E196, E197, E198, E199
M52. "ddnsking.com" (Domain) — options: E33, E205, E63, E69
M53. "cloue.link" (Domain) — options: E173, E208, E209, E117
M54. "frge.io" (Domain) — options: E180, E183, E212, E117
M55. "nx0.ru" (Domain) — options: E41, E177, E216, E77
M56. "apitelegram.org" (Domain) — options: E218, E219, E220, E173
M57. "censys.io" (Domain) — options: E180, E182, E197, E224
M58. "telegram-click.ru" (Domain) — options: E228, E229, E230, E220
M59. "fex.net" (Domain) — options: E34, E114, E234, E36
M60. "naffalno.site" (Domain) — options: E101, E237, E238, E239
M61. "kesp.cl" (Domain) — options: E41, E206, E243, E244
M62. "pastebin.com" (Domain) — options: E95, E143, E247, E63
M63. "t-me.io" (Domain) — options: E251, E252, E187, E226
M64. "webhook.site" (Domain) — options: E49, E112, E239, E254
M65. "winscp.net" (Domain) — options: E114, E33, E257, E36
M66. "github.com" (Domain) — options: E190, E169, E259, E63
M67. "brunoboys.net" (Domain) — options: E158, E261, E36, E34
M68. "hopentools.site" (Domain) — options: E263, E112, E240, E47

=== RESPONSE (76.6s, in 6734 / out 10443 tok, stop) ===
{"v":[{"m":"davincigroup.online","id":"NEW","g":"domain davincigroup.online","p":null,"r":null},{"m":"groupdavinci.online","id":"NEW","g":"domain groupdavinci.online","p":null,"r":null},{"m":"graphiuma.online","id":"NEW","g":"domain graphiuma.online","p":null,"r":null},{"m":"dipteran.online","id":"NEW","g":"domain dipteran.online","p":null,"r":null},{"m":"elyslink.online","id":"NEW","g":"domain elyslink.online","p":null,"r":null},{"m":"zakolibal.online","id":"NEW","g":"domain zakolibal.online","p":null,"r":null},{"m":"truffa.online","id":"NEW","g":"domain truffa.online","p":null,"r":null},{"m":"barbatus.online","id":"NEW","g":"domain barbatus.online","p":null,"r":null},{"m":"telecomds.online","id":"NEW","g":"domain telecomds.online","p":null,"r":null},{"m":"t-online.de","id":"NEW","g":"domain t-online.de","p":null,"r":null},{"m":"swinj.online","id":"NEW","g":"domain swinj.online","p":null,"r":null},{"m":"jimloamfilling.online","id":"NEW","g":"domain jimloamfilling.online","p":null,"r":null},{"m":"dwservice.net","id":"NEW","g":"domain dwservice.net","p":null,"r":null},{"m":"xbeta.online","id":"NEW","g":"domain xbeta.online","p":null,"r":null},{"m":"phymateus.online","id":"NEW","g":"domain phymateus.online","p":null,"r":null},{"m":"wasabiwallet.online","id":"NEW","g":"domain wasabiwallet.online","p":null,"r":null},{"m":"coagula.online","id":"NEW","g":"domain coagula.online","p":null,"r":null},{"m":"courtgova.online","id":"NEW","g":"domain courtgova.online","p":null,"r":null},{"m":"melitaeas.online","id":"NEW","g":"domain melitaeas.online","p":null,"r":null},{"m":"scorpiones.online","id":"NEW","g":"domain scorpiones.online","p":null,"r":null},{"m":"courtbox.online","id":"NEW","g":"domain courtbox.online","p":null,"r":null},{"m":"online.ua","id":"NEW","g":"domain online.ua","p":null,"r":null},{"m":"sardanal.online","id":"NEW","g":"domain sardanal.online","p":null,"r":null},{"m":"edopomogaonline.yolasite.com","id":"NEW","g":"domain edopomogaonline.yolasite.com","p":null,"r":null},{"m":"gondurasonline.ug","id":"NEW","g":"domain gondurasonline.ug","p":null,"r":null},{"m":"dyndns.com","id":"NEW","g":"domain dyndns.com","p":null,"r":null},{"m":"vdsina.ru","id":"NEW","g":"domain vdsina.ru","p":null,"r":null},{"m":"delta-storages.com","id":"NEW","g":"domain delta-storages.com","p":"E82","r":"b"},{"m":"chimeramarketplace.online","id":"NEW","g":"domain chimeramarketplace.online","p":null,"r":null},{"m":"www.dropbox.com","id":"NEW","g":"domain www.dropbox.com","p":null,"r":null},{"m":"ruvds.com","id":"NEW","g":"domain ruvds.com","p":null,"r":null},{"m":"krasavchikoleg.net","id":"NEW","g":"domain krasavchikoleg.net","p":null,"r":null},{"m":"igshop.net","id":"NEW","g":"domain igshop.net","p":null,"r":null},{"m":"tg.cyou","id":"NEW","g":"domain tg.cyou","p":null,"r":null},{"m":"fluoxi.com","id":"NEW","g":"domain fluoxi.com","p":null,"r":null},{"m":"golgba.com","id":"NEW","g":"domain golgba.com","p":null,"r":null},{"m":"zarabovannyok.eu","id":"NEW","g":"domain zarabovannyok.eu","p":null,"r":null},{"m":"academiadutygroup.com.br","id":"NEW","g":"domain academiadutygroup.com.br","p":null,"r":null},{"m":"freeusadatingxxx.online","id":"NEW","g":"domain freeusadatingxxx.online","p":null,"r":null},{"m":"onedrive.live.com","id":"NEW","g":"domain onedrive.live.com","p":null,"r":null},{"m":"civh.ru","id":"NEW","g":"domain civh.ru","p":null,"r":null},{"m":"www.dstruct.net","id":"NEW","g":"domain www.dstruct.net","p":null,"r":null},{"m":"cdn.jsdelivr.net","id":"NEW","g":"domain cdn.jsdelivr.net","p":null,"r":null},{"m":"ginaengg.com","id":"NEW","g":"domain ginaengg.com","p":null,"r":null},{"m":"vinergil.com","id":"NEW","g":"domain vinergil.com","p":null,"r":null},{"m":"mivocloud.com","id":"NEW","g":"domain mivocloud.com","p":null,"r":null},{"m":"webknives.com","id":"NEW","g":"domain webknives.com","p":null,"r":null},{"m":"metallergroup.ru","id":"NEW","g":"domain metallergroup.ru","p":null,"r":null},{"m":"shodan.io","id":"NEW","g":"domain shodan.io","p":null,"r":null},{"m":"wpc-v0cdn.org","id":"NEW","g":"domain wpc-v0cdn.org","p":"E188","r":"b"},{"m":"peer-gos.top","id":"NEW","g":"domain peer-gos.top","p":null,"r":null},{"m":"ddnsking.com","id":"NEW","g":"domain ddnsking.com","p":null,"r":null},{"m":"cloue.link","id":"NEW","g":"domain cloue.link","p":null,"r":null},{"m":"frge.io","id":"NEW","g":"domain frge.io","p":null,"r":null},{"m":"nx0.ru","id":"NEW","g":"domain nx0.ru","p":null,"r":null},{"m":"apitelegram.org","id":"NEW","g":"domain apitelegram.org","p":null,"r":null},{"m":"censys.io","id":"NEW","g":"domain censys.io","p":null,"r":null},{"m":"telegram-click.ru","id":"NEW","g":"domain telegram-click.ru","p":null,"r":null},{"m":"fex.net","id":"NEW","g":"domain fex.net","p":null,"r":null},{"m":"naffalno.site","id":"NEW","g":"domain naffalno.site","p":null,"r":null},{"m":"kesp.cl","id":"NEW","g":"domain kesp.cl","p":null,"r":null},{"m":"pastebin.com","id":"NEW","g":"domain pastebin.com","p":null,"r":null},{"m":"t-me.io","id":"NEW","g":"domain t-me.io","p":null,"r":null},{"m":"webhook.site","id":"NEW","g":"domain webhook.site","p":null,"r":null},{"m":"winscp.net","id":"NEW","g":"domain winscp.net","p":null,"r":null},{"m":"github.com","id":"NEW","g":"domain github.com","p":null,"r":null},{"m":"brunoboys.net","id":"NEW","g":"domain brunoboys.net","p":null,"r":null},{"m":"hopentools.site","id":"NEW","g":"domain hopentools.site","p":null,"r":null}]}
