=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 646 canonicals"
Entities:
E1. ukrsets.com
E143. konkurs-maluvani-ua.eu
E144. golos-ditin-uah.eu
E145. gov-lt.cloud
E146. feedzai-gov.cloud
E147. petition-ukraina.com
E148. golos-ukr.life
E149. confirmphone.site
E150. gimnasikaua.site
E151. malunki-uah.eu
E152. konkur-mrii-uah.eu
E153. maluvani-uah.eu
E154. awards-ua.pics
E155. balet-ua.life
E156. golos-ua.life
E157. baletki-ua.life
E158. chares-ukraine.life
E159. golos-malunki-uah.eu
E160. golosa-hudojniku-uah.eu
E161. golosa-hudojniku-ua.eu
E162. ukraine-barvy.info
E163. barvy-ukraines.info
E164. ukraine-charu.life
E165. malvy-ukraine.info
E166. ukraine-charyy.life
E167. ukraine-malvy.info
E168. balerina.info
E169. helpdesk.katolik.bydgoszcz.pl
E170. gov-gr.cloud
E171. deti-ua.eu
E172. deti-malunki-ua.eu
E173. malunki-deti-ua.eu
E174. nbu-gov.cloud
E175. nakit-gov.cloud
E176. mfa-gov-tr.cloud
E177. trust-certificate.net
E178. govtr.cloud
E179. zero-trust.solutions
E180. eu-southeast-1-aws.govtr.cloud
E181. s3-aws.cloud
E182. eu-central-1-aws.mfa-gov.cloud
E183. us-east-1-aws.mfa-gov.cloud
E184. aws-ukraine.cloud
E185. bitbucket.org
E186. gbshost.org
E187. mfa-gov-il.cloud
E188. ca-west-1.mfa-gov.cloud
E189. eu-central-1.mfa-gov.cloud
E190. mmr-gov.cloud
E191. balet-ua.eu
E192. baletki-ua.eu
E193. konkur-mrii-ua.eu
Mentions:
M1. "cert.gov.ua" (Domain) — options: E1, E2, E3, E4
M2. "gov-ua.cloud" (Domain) — options: E10, E6, E11, E12
M3. "ua-gov.cloud" (Domain) — options: E13, E2, E18, E19
M4. "dpsu-gov-ua.com" (Domain) — options: E24, E25, E15, E2
M5. "derzhposluhy.com" (Domain) — options: E28, E29, E30, E24
M6. "petition.president.gov.ua" (Domain) — options: E36, E37, E38, E39
M7. "ua-sec.cloud" (Domain) — options: E45, E2, E46, E12
M8. "tax-gov-ua.com" (Domain) — options: E25, E29, E9, E2
M9. "aws-ukraine.cloud" (Domain) — options: E50, E51, E52, E53
M10. "ua-mil.cloud" (Domain) — options: E6, E58, E59, E45
M11. "sign-cert.com" (Domain) — options: E62, E7, E63, E64
M12. "passport-ukr-net.site" (Domain) — options: E68, E69, E17, E70
M13. "petition-president.org.ua" (Domain) — options: E25, E24, E44, E10
M14. "prozorro-ua.net" (Domain) — options: E10, E78, E79, E25
M15. "petition-president.kyiv.ua" (Domain) — options: E24, E25, E37, E10
M16. "geroiukrainu.com" (Domain) — options: E33, E24, E56, E85
M17. "ukraine-geroi.org.ua" (Domain) — options: E75, E24, E89, E56
M18. "geroi-ukraine.com" (Domain) — options: E10, E17, E91, E93
M19. "petition-president.com.ua" (Domain) — options: E25, E24, E40, E10
M20. "ua-energy.cloud" (Domain) — options: E97, E98, E45, E60
M21. "konkurs-uah-vibir.eu" (Domain) — options: E25, E10, E101, E102
M22. "golos-konkurs-uah.eu" (Domain) — options: E106, E107, E102, E108
M23. "petition-ukraina.com" (Domain) — options: E68, E17, E95, E113
M24. "ukr-golosovan.site" (Domain) — options: E69, E68, E107, E116
M25. "petition-presidenta.org.ua" (Domain) — options: E25, E24, E42, E41
M26. "petition-presidenty.org.ua" (Domain) — options: E24, E25, E42, E36
M27. "ukr-golosovane.site" (Domain) — options: E68, E17, E107, E116
M28. "golos-ditin-uah.eu" (Domain) — options: E118, E10, E119, E120
M29. "gov-sk.cloud" (Domain) — options: E124, E14, E2, E125
M30. "geroi.kyiv.ua" (Domain) — options: E131, E17, E89, E39
M31. "ua-konkurs-chari.eu" (Domain) — options: E134, E135, E136, E137
M32. "ditina-konkurs-ua.eu" (Domain) — options: E24, E106, E102, E141
M33. "golos-konkursu-uah.eu" (Domain) — options: E10, E108, E111, E106
M34. "gov-lv.cloud" (Domain) — options: E145, E129, E124, E14
M35. "petition-ukraina.com.ua" (Domain) — options: E24, E25, E147, E102
M36. "geroiukr.site" (Domain) — options: E17, E69, E85, E68
M37. "konkursi-uah.eu" (Domain) — options: E78, E104, E102, E109
M38. "awards-ua.life" (Domain) — options: E154, E77, E155, E156
M39. "golos-mistechtva-uah.eu" (Domain) — options: E84, E33, E123, E159
M40. "petition-ukraine.com" (Domain) — options: E75, E114, E90, E24
M41. "ukraine-chares.info" (Domain) — options: E158, E162, E163, E164
M42. "gov-pl.cloud" (Domain) — options: E126, E14, E61, E124
M43. "ukr-golosovanie.site" (Domain) — options: E69, E17, E107, E116
M44. "konkurs-deti-ua.eu" (Domain) — options: E102, E27, E171, E143
M45. "nukib-gov.cloud" (Domain) — options: E174, E175, E6, E129
M46. "gov-trust.cloud" (Domain) — options: E124, E14, E176, E177
M47. "gov-aws.cloud" (Domain) — options: E180, E14, E181, E182
M48. "afi-ukraine.org" (Domain) — options: E75, E184, E56, E93
M49. "mfa-gov.cloud" (Domain) — options: E23, E176, E187, E6
M50. "konkursi-ua.eu" (Domain) — options: E101, E104, E24, E191
M51. "petition-ukrainiane.com" (Domain) — options: E69, E17, E147, E95

=== RESPONSE (15.7s, in 5696 / out 1116 tok, STOP) ===
{"v":[{"m":"M1","id":"NEW","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":null,"p":null,"r":null},{"m":"M3","id":"NEW","g":null,"p":null,"r":null},{"m":"M4","id":"NEW","g":null,"p":null,"r":null},{"m":"M5","id":"NEW","g":null,"p":null,"r":null},{"m":"M6","id":"NEW","g":null,"p":null,"r":null},{"m":"M7","id":"NEW","g":null,"p":null,"r":null},{"m":"M8","id":"NEW","g":null,"p":null,"r":null},{"m":"M9","id":"NEW","g":null,"p":null,"r":null},{"m":"M10","id":"NEW","g":null,"p":null,"r":null},{"m":"M11","id":"NEW","g":null,"p":null,"r":null},{"m":"M12","id":"NEW","g":null,"p":null,"r":null},{"m":"M13","id":"NEW","g":null,"p":null,"r":null},{"m":"M14","id":"NEW","g":null,"p":null,"r":null},{"m":"M15","id":"NEW","g":null,"p":null,"r":null},{"m":"M16","id":"NEW","g":null,"p":null,"r":null},{"m":"M17","id":"NEW","g":null,"p":null,"r":null},{"m":"M18","id":"NEW","g":null,"p":null,"r":null},{"m":"M19","id":"NEW","g":null,"p":null,"r":null},{"m":"M20","id":"NEW","g":null,"p":null,"r":null},{"m":"M21","id":"NEW","g":null,"p":null,"r":null},{"m":"M22","id":"NEW","g":null,"p":null,"r":null},{"m":"M23","id":"NEW","g":null,"p":null,"r":null},{"m":"M24","id":"NEW","g":null,"p":null,"r":null},{"m":"M25","id":"NEW","g":null,"p":null,"r":null},{"m":"M26","id":"NEW","g":null,"p":null,"r":null},{"m":"M27","id":"NEW","g":null,"p":null,"r":null},{"m":"M28","id":"NEW","g":null,"p":null,"r":null},{"m":"M29","id":"NEW","g":null,"p":null,"r":null},{"m":"M30","id":"NEW","g":null,"p":null,"r":null},{"m":"M31","id":"NEW","g":null,"p":null,"r":null},{"m":"M32","id":"NEW","g":null,"p":null,"r":null},{"m":"M33","id":"NEW","g":null,"p":null,"r":null},{"m":"M34","id":"NEW","g":null,"p":null,"r":null},{"m":"M35","id":"NEW","g":null,"p":null,"r":null},{"m":"M36","id":"NEW","g":null,"p":null,"r":null},{"m":"M37","id":"NEW","g":null,"p":null,"r":null},{"m":"M38","id":"NEW","g":null,"p":null,"r":null},{"m":"M39","id":"NEW","g":null,"p":null,"r":null},{"m":"M40","id":"NEW","g":null,"p":null,"r":null},{"m":"M41","id":"NEW","g":null,"p":null,"r":null},{"m":"M42","id":"NEW","g":null,"p":null,"r":null},{"m":"M43","id":"NEW","g":null,"p":null,"r":null},{"m":"M44","id":"NEW","g":null,"p":null,"r":null},{"m":"M45","id":"NEW","g":null,"p":null,"r":null},{"m":"M46","id":"NEW","g":null,"p":null,"r":null},{"m":"M47","id":"NEW","g":null,"p":null,"r":null},{"m":"M48","id":"NEW","g":null,"p":null,"r":null},{"m":"M49","id":"NEW","g":null,"p":null,"r":null},{"m":"M50","id":"NEW","g":null,"p":null,"r":null},{"m":"M51","id":"NEW","g":null,"p":null,"r":null}]}
